Player, Shots or Saves, Shots or Saves Against Opponent, Shots or Saves in March, Shots or Saves at condition
Nico Hischier, 2.3902439024390243, 2.125, 2.375, 2.469945355191257
Jesper Boqvist, 1.1452513966480447, 1.0, 1.103448275862069, 1.077922077922078
Kevin Bahl, 0.6851851851851852, 0.0, 0.4444444444444444, 0.5925925925925926
Akira Schmid, 20.318181818181817, 0, 22.833333333333332, 15.8
Yegor Sharangovich, 2.020618556701031, 3.0, 2.638888888888889, 2.0721649484536084
Nolan Foote, 1.0, 0, 1.0, 0.5
Dawson Mercer, 1.9342105263157894, 1.0, 2.64, 1.8157894736842106
Craig Anderson, 28.008486562942007, 27.36, 28.394736842105264, 27.134285714285713
Kyle Okposo, 2.302780638516993, 2.5, 2.1147540983606556, 2.3686354378818737
Jeff Skinner, 3.1828073993471167, 2.789473684210526, 3.335195530726257, 3.2733188720173536
Zemgus Girgensons, 1.4869281045751634, 1.2727272727272727, 1.3125, 1.5602605863192183
Vinnie Hinostroza, 1.7083333333333333, 1.7222222222222223, 1.9811320754716981, 1.7526881720430108
Eric Comrie, 26.555555555555557, 0, 31.571428571428573, 24.68421052631579
Alex Tuch, 2.489071038251366, 2.6666666666666665, 2.453125, 2.4395604395604398
Victor Olofsson, 2.3058823529411763, 1.8, 2.3555555555555556, 2.37984496124031
Jordan Greenway, 1.3900293255131966, 2.1818181818181817, 1.2391304347826086, 1.425
Kale Clague, 0.8295454545454546, 0.0, 0.6666666666666666, 0.8695652173913043
Tyson Jost, 1.5696517412935322, 1.9230769230769231, 1.8, 1.6097560975609757
Riley Stillman, 1.0135135135135136, 1.3333333333333333, 0.6296296296296297, 1.0273972602739727
Tage Thompson, 2.643835616438356, 3.2, 2.1481481481481484, 2.847682119205298
Casey Mittelstadt, 1.5454545454545454, 0.8, 1.6851851851851851, 1.62015503875969
Henri Jokiharju, 1.2846153846153847, 0.7142857142857143, 1.1764705882352942, 1.3
Ukko-Pekka Luukkonen, 29.209302325581394, 38.0, 29.6, 26.52173913043478
Jacob Bryson, 0.5609756097560976, 0.0, 0.6470588235294118, 0.6
Mattias Samuelsson, 0.7142857142857143, 0.0, 0, 0.375
Rasmus Dahlin, 2.1432748538011697, 1.8571428571428572, 1.9830508474576272, 2.104651162790698
Ilya Lyubushkin, 0.7142857142857143, 0.0, 0.75, 0.696969696969697
Peyton Krebs, 0.9918032786885246, 4.0, 1.2916666666666667, 0.9193548387096774
Dylan Cozens, 2.117021276595745, 2.3333333333333335, 1.6285714285714286, 2.1956521739130435
Jack Quinn, 1.671875, 2.0, 1.9, 1.9696969696969697
Owen Power, 1.5405405405405406, 4.0, 1.1, 1.6923076923076923
Nick Foligno, 1.7853839037927846, 2.04, 1.712707182320442, 1.8786764705882353
Taylor Hall, 1.2926829268292683, 0, 0.0, 1.411764705882353
Anton Stralman, 1.404051172707889, 1.175, 1.4037267080745341, 1.464968152866242
Patrice Bergeron, 3.0754863813229574, 3.2278481012658227, 3.004424778761062, 3.205564142194745
David Krejci, 1.7931707317073171, 1.6551724137931034, 1.864321608040201, 1.833009708737864
Brad Marchand, 0.574468085106383, 0, 0.5, 0.5185185185185185
Dmitry Orlov, 1.375896700143472, 1.2083333333333333, 1.2769230769230768, 1.4198250728862973
Charlie Coyle, 1.75, 1.7391304347826086, 1.7430555555555556, 1.7401574803149606
Derek Forbort, 0.9934924078091106, 1.0, 0.8536585365853658, 1.0044247787610618
Hampus Lindholm, 1.7314112291350532, 2.8125, 1.528301886792453, 1.7750759878419453
Matt Grzelcyk, 1.5486486486486486, 1.4666666666666666, 1.5862068965517242, 1.554945054945055
Linus Ullmark, 27.17, 21.142857142857142, 24.77777777777778, 26.16504854368932
Connor Clifton, 1.1454545454545455, 0.7142857142857143, 1.3571428571428572, 1.1545454545454545
Tyler Bertuzzi, 1.9904153354632588, 1.5833333333333333, 2.2037037037037037, 1.9056603773584906
Garnet Hathaway, 1.1846846846846846, 1.2727272727272727, 1.0602409638554218, 1.1376146788990826
Tomas Nosek, 1.3523316062176165, 1.2307692307692308, 1.25, 1.4029850746268657
David Pastrnak, 3.518134715025907, 3.7083333333333335, 3.556603773584906, 3.635087719298246
Pavel Zacha, 1.6483516483516483, 1.8666666666666667, 1.4603174603174602, 1.6437768240343347
Jakub Zboril, 0.8142857142857143, 0.0, 0.6428571428571429, 0.96875
A.J. Greer, 0.9795918367346939, 1.0, 1.3, 0.9090909090909091
Brandon Carlo, 1.3669527896995708, 1.5789473684210527, 1.4305555555555556, 1.3991416309012876
Jake DeBrusk, 2.3870967741935485, 2.5625, 2.0384615384615383, 2.2887700534759357
Charlie McAvoy, 1.6449864498644986, 1.5333333333333334, 1.8771929824561404, 1.772972972972973
Trent Frederic, 1.4432432432432432, 0.8333333333333334, 1.7105263157894737, 1.4137931034482758
Jeremy Swayman, 24.234567901234566, 25.666666666666668, 25.23076923076923, 22.135135135135137
Jakub Lauko, 0.8, 1.0, 1.0, 1.5
Sean Monahan, 2.3054331864904554, 2.4, 2.1880341880341883, 2.470414201183432
Jake Evans, 0.2572944297082228, 0, 0.22772277227722773, 0.29396325459317585
Cole Caufield, 3.0569105691056913, 2.2, 2.933333333333333, 3.0
Arber Xhekaj, 1.4705882352941178, 2.0, 0, 1.4230769230769231
Juraj Slafkovsky, 1.0769230769230769, 0.5, 0, 1.6875
Jake Allen, 25.213740458015266, 26.555555555555557, 26.52238805970149, 23.901041666666668
Mike Hoffman, 1.0, 0, 0.0, 1.0
Chris Wideman, 1.2907801418439717, 1.5833333333333333, 1.0816326530612246, 1.3026315789473684
David Savard, 1.4, 1.4230769230769231, 1.5846153846153845, 1.4429347826086956
Brendan Gallagher, 3.096530920060332, 3.0689655172413794, 3.168141592920354, 3.1234939759036147
Alex Belzile, 1.2702702702702702, 1.0, 1.3, 1.2777777777777777
Joel Edmundson, 1.4322580645161291, 1.0, 1.3205128205128205, 1.4217391304347826
Joel Armia, 1.884526558891455, 2.1538461538461537, 1.8414634146341464, 2.0
Mike Matheson, 1.9779249448123621, 1.8421052631578947, 2.159090909090909, 1.9230769230769231
Chris Tierney, 1.204778156996587, 1.45, 1.2285714285714286, 1.2466216216216217
Josh Anderson, 2.4594594594594597, 0, 2.4031007751937983, 2.4939467312348667
Jonathan Drouin, 1.8752642706131077, 1.8461538461538463, 1.5542168674698795, 1.9414414414414414
Christian Dvorak, 1.5829383886255923, 1.4545454545454546, 1.7792207792207793, 1.6857142857142857
Sam Montembeault, 26.83157894736842, 34.0, 24.041666666666668, 24.170731707317074
Denis Gurianov, 1.9776119402985075, 1.2857142857142858, 2.2045454545454546, 2.1176470588235294
Rem Pitlick, 0.9043478260869565, 0.8571428571428571, 1.0666666666666667, 0.8245614035087719
Michael Pezzetta, 1.0098039215686274, 1.4, 0.8, 1.0192307692307692
Nick Suzuki, 2.03584229390681, 1.6, 2.2439024390243905, 2.1214285714285714
Johnathan Kovacevic, 1.1304347826086956, 0.3333333333333333, 1.0, 0.8787878787878788
Jordan Harris, 1.0285714285714285, 1.6666666666666667, 0.25, 1.1428571428571428
Jesse Ylonen, 1.1136363636363635, 0.6666666666666666, 0.8461538461538461, 1.55
Rafael Harvey-Pinard, 1.5333333333333334, 0.5, 1.8, 1.8666666666666667
Kirby Dach, 1.6601941747572815, 1.1428571428571428, 1.2380952380952381, 1.638095238095238
Kaiden Guhle, 1.0909090909090908, 2.0, 1.2857142857142858, 1.0526315789473684
Justin Barron, 1.2058823529411764, 1.6666666666666667, 1.4285714285714286, 1.3076923076923077
Oliver Wahlstrom, 2.049689440993789, 1.0, 2.032258064516129, 1.9230769230769231
Zach Parise, 3.05358615004122, 3.4146341463414633, 2.9911504424778763, 3.0637254901960786
Cal Clutterbuck, 1.635427394438723, 1.8333333333333333, 1.6318681318681318, 1.7672064777327936
Semyon Varlamov, 1.5714285714285714, 2.0, 2.0, 1.4482758620689655
Josh Bailey, 1.5094876660341556, 1.7560975609756098, 1.6331658291457287, 1.5811320754716982
Matt Martin, 0.6973684210526315, 0, 0.85, 0.7142857142857143
Kyle Palmieri, 2.390344827586207, 2.95, 2.5, 2.3027777777777776
Casey Cizikas, 1.223433242506812, 1.3928571428571428, 1.1851851851851851, 1.2540540540540541
Anders Lee, 2.5097451274362816, 2.0952380952380953, 2.3934426229508197, 2.6867469879518073
Brock Nelson, 2.2061579651941097, 2.16, 2.1923076923076925, 2.346774193548387
Jean-Gabriel Pageau, 1.816, 1.3448275862068966, 1.9473684210526316, 1.8984126984126983
Scott Mayfield, 1.3621103117505995, 1.8, 1.2698412698412698, 1.3942307692307692
Adam Pelech, 1.3155452436194897, 1.3846153846153846, 1.4096385542168675, 1.3615023474178405
Hudson Fasching, 1.0, 1.0, 1.368421052631579, 1.1764705882352942
Bo Horvat, 2.3328125, 2.130434782608696, 2.3391304347826085, 2.394984326018809
Ryan Pulock, 2.1342925659472423, 2.25, 2.5060240963855422, 2.199004975124378
Ilya Sorokin, 27.69047619047619, 33.5, 26.714285714285715, 27.1
Pierre Engvall, 1.7081545064377683, 0, 1.641025641025641, 1.7542372881355932
Mathew Barzal, 2.2714285714285714, 2.230769230769231, 2.0806451612903225, 2.3649289099526065
Parker Wotherspoon, 0.8333333333333334, 0, 0, 1.0
Sebastian Aho, 2.8102766798418974, 2.8181818181818183, 2.6774193548387095, 2.8464566929133857
Noah Dobson, 2.105726872246696, 3.2, 2.176470588235294, 2.3391304347826085
Alexander Romanov, 1.3300492610837438, 1.125, 1.5294117647058822, 1.297029702970297
Samuel Bolduc, 1.0, 1.0, 0, 0.75
Simon Holmstrom, 0.6904761904761905, 1.0, 0.6666666666666666, 0.8260869565217391
Cole Perfetti, 1.608695652173913, 2.0, 0, 1.6774193548387097
Blake Wheeler, 2.574909747292419, 2.870967741935484, 2.625, 2.5410714285714286
Sam Gagner, 2.0295566502463056, 2.0, 2.1088082901554404, 2.038240917782027
Brenden Dillon, 1.0883084577114428, 1.0256410256410255, 0.9591836734693877, 1.158924205378973
Nino Niederreiter, 1.983729662077597, 1.7391304347826086, 2.0827586206896553, 1.9949238578680204
Dylan DeMelo, 1.1366594360086768, 1.5, 1.202127659574468, 1.1904761904761905
Adam Lowry, 1.383606557377049, 1.7619047619047619, 1.5471698113207548, 1.5263157894736843
Mark Scheifele, 2.241234221598878, 2.25, 2.194915254237288, 2.492997198879552
Vladislav Namestnikov, 1.4668820678513732, 2.2, 1.3513513513513513, 1.493421052631579
Connor Hellebuyck, 28.04597701149425, 23.307692307692307, 28.97222222222222, 27.277310924369747
Nate Schmidt, 1.41156462585034, 1.4545454545454546, 1.313953488372093, 1.4563758389261745
Saku Maenalanen, 1.0112359550561798, 0.5, 0.7777777777777778, 1.1
Nikolaj Ehlers, 2.8421052631578947, 3.111111111111111, 2.7395833333333335, 2.8188976377952755
Kyle Connor, 3.096703296703297, 3.2666666666666666, 3.0533333333333332, 3.1645021645021645
Kyle Capobianco, 0.9285714285714286, 0, 1.3636363636363635, 0.7777777777777778
Kevin Stenlund, 1.4210526315789473, 0.0, 1.5714285714285714, 1.4262295081967213
Mason Appleton, 1.3559322033898304, 0.8333333333333334, 1.3488372093023255, 1.373913043478261
Logan Stanley, 1.375, 2.5, 1.2758620689655173, 1.6379310344827587
Pierre-Luc Dubois, 2.313679245283019, 3.3333333333333335, 2.25, 2.2966507177033493
David Rittich, 24.35672514619883, 24.666666666666668, 21.958333333333332, 21.405797101449274
Axel Jonsson-Fjallby, 1.1388888888888888, 0.5, 1.3571428571428572, 1.3225806451612903
Dylan Samberg, 0.8405797101449275, 1.5, 0.5714285714285714, 0.9428571428571428
Neal Pionk, 1.946524064171123, 1.7, 1.7272727272727273, 2.0054945054945055
Morgan Barron, 1.4725274725274726, 1.0, 1.5833333333333333, 1.8604651162790697
Karson Kuhlman, 1.4236111111111112, 1.5, 1.75, 1.5538461538461539
David Gustafsson, 0.684931506849315, 0.0, 1.2857142857142858, 0.6410256410256411
Thomas Greiss, 25.147138964577657, 23.5, 21.746478873239436, 23.865853658536587
Robert Bortuzzo, 0.947069943289225, 0.7142857142857143, 0.9320388349514563, 1.096
Marco Scandella, 1.3286516853932584, 1.1666666666666667, 1.1119402985074627, 1.3820224719101124
Brayden Schenn, 2.0402366863905326, 2.9523809523809526, 1.9281045751633987, 2.1179245283018866
Nick Leddy, 1.3700873362445414, 1.0588235294117647, 1.251497005988024, 1.3427947598253276
Tyler Pitlick, 1.3253333333333333, 2.0, 1.5106382978723405, 1.3368421052631578
Justin Faulk, 2.418576598311218, 3.4285714285714284, 2.119718309859155, 2.504830917874396
Josh Leivo, 1.7203065134099618, 2.6, 1.641025641025641, 1.669172932330827
Jordan Binnington, 26.009345794392523, 24.5, 25.133333333333333, 25.277310924369747
Brandon Saad, 2.3567708333333335, 2.2, 2.4285714285714284, 2.464751958224543
Torey Krug, 2.41799709724238, 2.3793103448275863, 2.5641025641025643, 2.430635838150289
Colton Parayko, 2.1560283687943262, 1.4, 2.0121951219512195, 2.1285714285714286
Pavel Buchnevich, 2.067757009345794, 3.076923076923077, 2.1927710843373496, 2.0545454545454547
Nathan Walker, 0.9489795918367347, 5.0, 1.4705882352941178, 1.0
Jakub Vrana, 2.126126126126126, 1.8571428571428572, 1.9452054794520548, 2.274390243902439
Kasperi Kapanen, 1.7727272727272727, 1.75, 1.6470588235294117, 1.6825396825396826
Sammy Blais, 1.031413612565445, 0.6666666666666666, 1.064516129032258, 0.9891304347826086
Logan Brown, 0.8369565217391305, 0.6666666666666666, 0.6923076923076923, 0.8775510204081632
Jordan Kyrou, 2.401673640167364, 2.0, 2.1842105263157894, 2.4065040650406506
Robert Thomas, 1.3094462540716612, 1.0, 1.1590909090909092, 1.320754716981132
Calle Rosen, 1.1818181818181819, 0, 0.8, 1.170731707317073
Alexey Toropchenko, 1.25, 0, 1.5, 1.4318181818181819
Joel Hofer, 27.25, 0, 32.5, 33.0
Jake Neighbours, 1.1538461538461537, 0, 0, 1.263157894736842
Ryan Suter, 1.6644444444444444, 1.0, 1.6626984126984128, 1.675
Joe Pavelski, 2.8206785137318255, 3.0, 2.8640350877192984, 2.9630818619582664
Jamie Benn, 2.6669941060903732, 1.6, 2.8835978835978837, 2.893491124260355
Evgenii Dadonov, 2.0928270042194095, 1.375, 1.876543209876543, 2.1715481171548117
Tyler Seguin, 3.3550561797752807, 2.6666666666666665, 3.391891891891892, 3.544018058690745
Scott Wedgewood, 27.978947368421053, 27.0, 33.666666666666664, 26.782608695652176
Jani Hakanpää, 0.9386792452830188, 1.5, 1.1555555555555554, 1.0277777777777777
Colin Miller, 1.7373134328358208, 0, 1.6, 1.8352941176470587
Luke Glendening, 1.185611510791367, 1.0, 1.2314049586776858, 1.115606936416185
Radek Faksa, 1.4520795660036165, 0.6, 1.693069306930693, 1.539855072463768
Esa Lindell, 1.572549019607843, 0.5, 1.4482758620689655, 1.5647058823529412
Max Domi, 2.040421792618629, 2.1666666666666665, 1.9215686274509804, 2.165492957746479
Joel Hanley, 0.5986394557823129, 1.3333333333333333, 0.65, 0.5616438356164384
Fredrik Olofsson, 1.1666666666666667, 1.0, 1.0, 0.8888888888888888
Roope Hintz, 2.272425249169435, 2.6, 2.4074074074074074, 2.26
Mason Marchment, 2.037974683544304, 1.6666666666666667, 2.189189189189189, 1.858974358974359
Jake Oettinger, 25.338461538461537, 26.4, 25.482758620689655, 24.305555555555557
Jason Robertson, 3.1464646464646466, 3.2, 3.1707317073170733, 3.3434343434343434
Miro Heiskanen, 2.3596491228070176, 2.8, 2.693877551020408, 2.447674418604651
Ty Dellandrea, 1.1134020618556701, 2.5, 1.368421052631579, 1.32
Nils Lundkvist, 1.4939759036144578, 0, 0.6, 1.525
Joel Kiviranta, 1.1776315789473684, 1.8, 1.0833333333333333, 1.2388059701492538
Wyatt Johnston, 1.9428571428571428, 1.0, 2.4, 2.0294117647058822
Adam Henrique, 1.8763636363636365, 2.0, 1.7564102564102564, 1.924390243902439
Anthony Stolarz, 25.34567901234568, 27.25, 24.7, 25.28125
Urho Vaakanainen, 1.0735294117647058, 1.0, 1.0, 1.0625
Jamie Drysdale, 1.5309734513274336, 1.25, 1.4210526315789473, 1.6481481481481481
Kevin Shattenkirk, 2.037542662116041, 1.7272727272727273, 2.1041666666666665, 2.0112359550561796
Derek Grant, 1.3710843373493975, 1.0, 1.5492957746478873, 1.4221105527638191
Jakob Silfverberg, 2.360385144429161, 1.9411764705882353, 2.550724637681159, 2.5594594594594593
Cam Fowler, 1.608399545970488, 1.6888888888888889, 1.5828220858895705, 1.7328767123287672
Sam Carrick, 1.2075471698113207, 0.8, 0.9615384615384616, 1.1466666666666667
John Gibson, 0.9583333333333334, 0.5, 0.6666666666666666, 1.0526315789473684
Scott Harrington, 0.7894736842105263, 0.8571428571428571, 0.7142857142857143, 0.8467741935483871
Ryan Strome, 1.9247467438494934, 1.9411764705882353, 1.9921259842519685, 1.9565217391304348
Nathan Beaulieu, 1.123913043478261, 1.1176470588235294, 1.2133333333333334, 1.0823045267489713
Brock McGinn, 1.5084033613445378, 2.3636363636363638, 1.4722222222222223, 1.5864978902953586
Jayson Megna, 0.98989898989899, 1.1666666666666667, 1.380952380952381, 1.0
Frank Vatrano, 2.484076433121019, 2.1, 2.477272727272727, 2.5702479338842976
Colton White, 0.875784190715182, 0.7272727272727273, 0.965034965034965, 0.7880299251870324
Troy Terry, 1.9925093632958801, 2.272727272727273, 1.6470588235294117, 1.890625
Max Jones, 0.5188679245283019, 0.25, 0.7, 0.5769230769230769
Max Comtois, 1.4257425742574257, 1.6, 1.457142857142857, 1.443298969072165
Isac Lundestrom, 1.04, 1.1666666666666667, 1.054054054054054, 1.1354166666666667
Lukas Dostal, 31.0625, 42.0, 29.666666666666668, 35.333333333333336
Simon Benoit, 0.968, 1.0, 1.2, 1.0
Brett Leason, 1.0465116279069768, 1.0, 0.75, 1.0222222222222221
Trevor Zegras, 2.36094674556213, 1.8333333333333333, 2.5294117647058822, 2.5609756097560976
Nikita Nesterenko, 1.1588235294117648, 1.0, 1.2413793103448276, 1.1733333333333333
Mason McTavish, 1.9871794871794872, 1.6666666666666667, 1.5555555555555556, 2.230769230769231
Oliver Ekman-Larsson, 2.203991130820399, 2.0, 2.2933333333333334, 2.283482142857143
Tanner Pearson, 2.0338983050847457, 2.0, 2.0, 2.0498338870431896
Tucker Poolman, 1.1717791411042944, 0.0, 0.9230769230769231, 1.1527777777777777
Travis Dermott, 1.096774193548387, 0.6666666666666666, 0.8372093023255814, 1.148936170212766
Ilya Mikheyev, 2.3072916666666665, 1.8, 2.8214285714285716, 2.276595744680851
Tyler Myers, 1.6596685082872928, 1.6428571428571428, 1.60625, 1.6710526315789473
J.T. Miller, 1.9375886524822694, 2.75, 2.046153846153846, 1.997191011235955
Phillip Di Giuseppe, 1.5963302752293578, 2.0, 1.5862068965517242, 1.6666666666666667
Kyle Burroughs, 0.926829268292683, 0.75, 0.7777777777777778, 0.918918918918919
Thatcher Demko, 28.61006289308176, 30.333333333333332, 29.825, 28.464285714285715
Dakota Joshua, 0.8981481481481481, 0.6, 0.8181818181818182, 0.96
Brock Boeser, 2.722077922077922, 3.5454545454545454, 2.3859649122807016, 2.7061855670103094
Ethan Bear, 1.4075630252100841, 1.1428571428571428, 1.36, 1.4333333333333333
Noah Juulsen, 1.0441176470588236, 0, 1.08, 0.8333333333333334
Anthony Beauvillier, 1.9832285115303983, 1.3, 2.2111111111111112, 2.0823045267489713
Guillaume Brisebois, 0.7916666666666666, 0, 0.7857142857142857, 0.6428571428571429
Christian Wolanin, 1.0714285714285714, 1.0, 1.105263157894737, 0.8974358974358975
Conor Garland, 2.44336569579288, 3.111111111111111, 2.0851063829787235, 2.370860927152318
Filip Hronek, 1.859016393442623, 1.0, 1.5, 1.8235294117647058
Elias Pettersson, 2.5064102564102564, 3.1818181818181817, 2.1666666666666665, 2.461038961038961
Jack Studnicka, 1.4133333333333333, 0, 1.0769230769230769, 1.368421052631579
Sheldon Dries, 1.2660550458715596, 0.8333333333333334, 0.9230769230769231, 1.543859649122807
Collin Delia, 26.979166666666668, 30.0, 30.333333333333332, 25.35
Quinn Hughes, 1.8814814814814815, 1.4285714285714286, 1.6046511627906976, 1.9111111111111112
