Player, Shots or Saves, Shots or Saves Against Opponent, Shots or Saves in March, Shots or Saves at Road
Nathan MacKinnon, 3.9, 3.6448863636363638, 3.8804034582132565, 4.125
Valeri Nichushkin, 1.8939051918735892, 2.6, 2.070588235294118, 1.735159817351598
Jonas Johansson, 0.8, 1.0, 'NULL'
Devon Toews, 1.0, 2.046666666666667, 2.4098360655737703, 1.8287671232876712
Mikko Rantanen, 2.728421052631579, 2.5, 2.643776824034335, 2.6941176470588237
Evan Rodrigues, 2.3306451612903225, 2.2857142857142856, 2.3722222222222222, 2.2435897435897436
Denis Malgin, 1.4827586206896552, 1.4320987654320987, 1.475, 1.3571428571428572
Samuel Girard, 1.3765586034912718, 1.2878787878787878, 1.5555555555555556, 1.2424242424242424
Cale Makar, 3.15625, 2.7025862068965516, 3.75, 2.646551724137931
Alexandar Georgiev, 24.076923076923077, 26.94943820224719, 27.572916666666668, 22.0
Pavel Francouz, 26.09090909090909, 26.958333333333332, 26.666666666666668, 29.0
Logan O'Connor, 0.75, 1.387434554973822, 1.3548387096774193, 1.3555555555555556
Bowen Byram, 1.4743589743589745, 'NULL', 1.6923076923076923, 1.4102564102564104
Alex Newhook, 1.5138888888888888, 2.0, 1.4657534246575343, 1.5833333333333333
Nick Foligno, 1.690875232774674, 1.7853839037927846, 2.0434782608695654, 1.712707182320442
Taylor Hall, 0.0, 1.2926829268292683, 'NULL', 1.2083333333333333
Anton Stralman, 1.404051172707889, 1.342612419700214, 1.4037267080745341, 1.4090909090909092
Patrice Bergeron, 3.0476190476190474, 2.943396226415094, 3.0756040530007795, 3.0044642857142856
David Krejci, 1.7465618860510805, 1.7900390625, 2.111111111111111, 1.8484848484848484
Brad Marchand, 0.574468085106383, 0.5, 'NULL', 0.65
Dmitry Orlov, 1.375, 1.2713178294573644, 1.3314447592067988, 1.9285714285714286
Charlie Coyle, 1.7454545454545454, 2.1666666666666665, 1.750642673521851, 1.7183098591549295
Derek Forbort, 0.9934924078091106, 1.0909090909090908, 0.8536585365853658, 0.9829787234042553
Hampus Lindholm, 1.7290715372907153, 1.5096153846153846, 1.6829268292682926, 1.72
Matt Grzelcyk, 1.5543478260869565, 2.125, 1.553763440860215, 1.625
Linus Ullmark, 24.615384615384617, 27.160804020100503, 28.229166666666668, 30.4
Connor Clifton, 1.151376146788991, 2.25, 1.1481481481481481, 1.4
Tyler Bertuzzi, 2.0789473684210527, 1.9903536977491962, 2.2857142857142856, 2.2115384615384617
Garnet Hathaway, 0.5, 1.1832579185520362, 1.2276785714285714, 1.0493827160493827
Tomas Nosek, 1.3005464480874316, 1.3541666666666667, 1.2567567567567568, 1.4705882352941178
David Pastrnak, 3.1818181818181817, 3.3904109589041096, 3.511265164644714, 3.519230769230769
Pavel Zacha, 1.6556291390728477, 1.5081967213114753, 1.8888888888888888, 1.6681818181818182
Jakub Zboril, 0.8260869565217391, 0.0, 0.6923076923076923, 0.7027027027027027
A.J. Greer, 0.979381443298969, 0.5, 1.0377358490566038, 1.3333333333333333
Brandon Carlo, 1.3376623376623376, 1.3685344827586208, 1.4428571428571428, 1.1
Jake DeBrusk, 2.4754098360655736, 1.98, 2.381081081081081, 2.142857142857143
Charlie McAvoy, 1.651226158038147, 2.0, 1.5274725274725274, 1.9272727272727272
Trent Frederic, 0.25, 1.4371584699453552, 1.4583333333333333, 1.6944444444444444
Jeremy Swayman, 24.2125, 25.166666666666668, 26.0, 28.5
Jakub Lauko, 0.9230769230769231, 1.0, 2.0, 0.6666666666666666
Cole Perfetti, 1.608695652173913, 'NULL', 1.5526315789473684, 1.25
Blake Wheeler, 2.5759493670886076, 2.9473684210526314, 2.6117216117216118, 2.6310679611650487
Sam Gagner, 1.9069767441860466, 2.0295566502463056, 2.1088082901554404, 2.0203252032520327
Brenden Dillon, 0.9724137931034482, 1.0910224438902743, 1.21875, 1.020356234096692
Nino Niederreiter, 1.9799247176913426, 2.0277777777777777, 2.062937062937063, 1.965260545905707
Dylan DeMelo, 0.7272727272727273, 1.1263616557734204, 1.0614035087719298, 1.1521739130434783
Adam Lowry, 1.5480769230769231, 1.3832236842105263, 1.2401315789473684, 1.2222222222222223
Mark Scheifele, 1.9915254237288136, 2.2433192686357244, 2.28125, 2.206896551724138
Vladislav Namestnikov, 1.4619124797406806, 1.4313099041533546, 1.1304347826086956, 1.3211009174311927
Connor Hellebuyck, 29.107692307692307, 28.10161662817552, 29.34285714285714, 31.26086956521739
Nate Schmidt, 0.875, 1.4129692832764504, 1.3680555555555556, 1.3214285714285714
Saku Maenalanen, 0.6666666666666666, 1.0, 0.9148936170212766, 0.6875
Nikolaj Ehlers, 2.8414872798434443, 2.619047619047619, 2.8638132295719845, 2.734042553191489
Kyle Connor, 3.0821917808219177, 3.1015452538631347, 4.05, 3.036036036036036
Kyle Capobianco, 0.9285714285714286, 1.3636363636363635, 0.3333333333333333, 1.088235294117647
Kevin Stenlund, 1.4285714285714286, 1.4313725490196079, 1.6153846153846154, 1.125
Mason Appleton, 1.3361344537815125, 1.3547008547008548, 1.3414634146341464, 1.1666666666666667
Logan Stanley, 1.375, 1.2758620689655173, 1.0925925925925926, 1.6666666666666667
Pierre-Luc Dubois, 2.31042654028436, 3.0, 2.2285714285714286, 2.323943661971831
David Rittich, 24.35672514619883, 26.352941176470587, 21.958333333333332, 31.333333333333332
Axel Jonsson-Fjallby, 1.1388888888888888, 1.3571428571428572, 1.0
Dylan Samberg, 0.8507462686567164, 1.0, 0.6, 0.75
Neal Pionk, 1.9489247311827957, 2.0, 1.894736842105263, 1.7333333333333334
Morgan Barron, 1.4719101123595506, 1.6, 1.108695652173913, 1.0
Karson Kuhlman, 1.4236111111111112, 1.3164556962025316, 1.25, 1.75
David Gustafsson, 0.684931506849315, 1.0, 0.7352941176470589, 1.2857142857142858
Ryan Murray, 0.9258426966292135, 0.0, 0.8412698412698413, 0.7972350230414746
Evander Kane, 3.3228915662650604, 3.545238095238095, 4.045751633986928, 7.0
Mattias Ekholm, 1.624484181568088, 1.748091603053435, 1.5263157894736843, 1.75
Nick Bjugstad, 2.1400651465798046, 2.234710743801653, 2.0, 2.3548387096774195
Zach Hyman, 2.37782340862423, 2.0, 2.382978723404255, 2.3669354838709675
Jack Campbell, 25.688622754491018, 26.77777777777778, 26.904255319148938, 20.25
Ryan Nugent-Hopkins, 2.3769035532994924, 2.0, 2.33502538071066, 2.4477611940298507
Cody Ceci, 1.4813218390804597, 1.521489971346705, 1.4, 1.6484375
Devin Shore, 0.0, 1.1081730769230769, 1.1069767441860465, 1.1111111111111112
Brett Kulak, 0.8, 1.3548387096774193, 1.325, 1.492537313432836
Darnell Nurse, 2.3644688644688645, 3.4, 2.163265306122449, 2.3308823529411766
Leon Draisaitl, 2.6185897435897436, 2.6384, 2.2, 2.613861386138614
Warren Foegele, 1.5953757225433527, 1.7142857142857142, 2.5, 1.3518518518518519
Connor McDavid, 3.21, 3.408273381294964, 4.0, 3.323741007194245
Derek Ryan, 0.8333333333333334, 1.2505133470225873, 1.2991803278688525, 1.3369565217391304
Vincent Desharnais, 0.3333333333333333, 0.0, 0.42857142857142855, 0.125
Stuart Skinner, 24.0, 27.074074074074073, 27.927272727272726, 28.428571428571427
Kailer Yamamoto, 1.4502164502164503, 1.3571428571428572, 1.0, 1.8048780487804879
Klim Kostin, 0.9, 1.2, 0.5714285714285714, 0.95
Ryan McLeod, 1.0422535211267605, 1.161764705882353, 1.25, 1.3636363636363635
Evan Bouchard, 2.176470588235294, 1.6666666666666667, 2.2748538011695905, 2.391304347826087
Philip Broberg, 0.9032258064516129, 1.3333333333333333, 1.0344827586206897, 1.6666666666666667
Max Pacioretty, 3.129032258064516, 3.212962962962963, 3.3719298245614033, 3.5925925925925926
Ondrej Kase, 1.7, 2.2635658914728682, 2.5714285714285716, 2.2248062015503876
Andrei Svechnikov, 2.804034582132565, 2.933333333333333, 2.702857142857143, 2.5714285714285716
Brent Burns, 2.684049079754601, 2.762338648443432, 3.3333333333333335, 2.5726141078838176
Paul Stastny, 1.96, 2.040492957746479, 2.0512367491166077, 1.9565217391304348
Jordan Staal, 1.8630136986301369, 2.030250648228176, 2.0292887029288704, 2.005281690140845
Derek Stepan, 2.1828442437923252, 2.267123287671233, 2.488888888888889, 2.2066666666666666
Calvin de Haan, 1.3734729493891797, 1.2968197879858658, 1.2365591397849462, 1.8181818181818181
Jesper Fast, 0.9523809523809523, 1.0276872964169381, 0.9676375404530745, 1.1851851851851851
Frederik Andersen, 24.986842105263158, 26.882978723404257, 26.858407079646017, 31.235294117647058
Stefan Noesen, 1.6296296296296295, 1.7037037037037037, 1.5378787878787878, 1.5384615384615385
Brady Skjei, 1.8537549407114624, 1.9161793372319689, 1.9431818181818181, 1.8095238095238095
Teuvo Teravainen, 1.8461538461538463, 2.20446735395189, 2.2476190476190476, 1.9965517241379311
Shayne Gostisbehere, 1.8, 2.2796934865900385, 2.5268817204301075, 2.2938931297709924
Jordan Martinook, 1.4677716390423572, 1.3898916967509025, 1.3061224489795917, 1.7
Jaccob Slavin, 1.7658450704225352, 1.7809523809523808, 1.962962962962963, 1.7944250871080138
Antti Raanta, 24.775100401606426, 24.08, 26.75, 28.22222222222222
Brett Pesce, 1.441509433962264, 1.5508317929759705, 1.6, 1.4
Sebastian Aho, 2.8373015873015874, 2.8055555555555554, 3.3333333333333335, 2.6483516483516483
Jalen Chatfield, 1.21875, 1.3673469387755102, 1.9166666666666667, 1.3333333333333333
Jesse Puljujarvi, 1.8113207547169812, 1.86875, 1.9268292682926829, 1.6666666666666667
Dylan Coghlan, 1.6, 1.8148148148148149, 1.0, 1.6981132075471699
Martin Necas, 2.066666666666667, 2.107806691449814, 2.0, 2.1666666666666665
Jesperi Kotkaniemi, 0.9166666666666666, 1.4917491749174918, 1.5804195804195804, 1.565217391304348
Jack Drury, 1.625, 'NULL', 1.0, 1.3076923076923077
Pyotr Kochetkov, 19.5, 19.0, 22.833333333333332, 22.933333333333334
Seth Jarvis, 1.9179104477611941, 1.9090909090909092, 1.55, 1.0
Jonathan Bernier, 27.06578947368421, 26.336633663366335, 27.76923076923077, 26.65686274509804
Mackenzie Blackwood, 32.25, 27.102040816326532, 28.1, 28.72222222222222
Brendan Smith, 1.2131147540983607, 'NULL', 1.6666666666666667, 1.2580645161290323
Tomas Tatar, 1.9465648854961832, 2.094928478543563, 2.34375, 2.103723404255319
Erik Haula, 1.7030716723549488, 1.7192691029900333, 2.0454545454545454, 1.719298245614035
Ondrej Palat, 1.9039039039039038, 1.8780120481927711, 2.054054054054054, 1.9253731343283582
Dougie Hamilton, 2.661870503597122, 2.8507462686567164, 3.0, 2.8109589041095893
Damon Severson, 1.6208530805687205, 2.1, 1.6112852664576802, 1.5087719298245614
Miles Wood, 2.188775510204082, 2.0833333333333335, 2.0163934426229506, 2.2615384615384615
Ryan Graves, 1.6782006920415224, 1.4807692307692308, 1.710344827586207, 1.4285714285714286
Curtis Lazar, 0.9770642201834863, 1.1042128603104213, 1.1481481481481481, 1.0
Vitek Vanecek, 24.19672131147541, 25.818181818181817, 13.0, 24.472727272727273
Jonas Siegenthaler, 0.9586776859504132, 0.2857142857142857, 1.05, 1.0357142857142858
Timo Meier, 3.272727272727273, 3.2838427947598254, 3.1810344827586206, 3.103896103896104
John Marino, 0.8333333333333334, 1.0958333333333334, 1.0085470085470085, 0.95
Jesper Bratt, 1.9090909090909092, 2.04, 2.0736842105263156, 1.9827586206896552
Nathan Bastian, 1.3522012578616351, 1.5731707317073171, 1.0, 1.65625
Michael McLeod, 0.3333333333333333, 1.0695652173913044, 1.1428571428571428, 1.1090909090909091
Nico Hischier, 2.3097826086956523, 1.9166666666666667, 2.3896457765667574, 2.369565217391304
Jesper Boqvist, 1.1111111111111112, 1.1468926553672316, 1.2, 1.3333333333333333
Kevin Bahl, 0.660377358490566, 0.5, 0.25, 0.7307692307692307
Akira Schmid, 25.0, 19.523809523809526, 20.0, 22.90909090909091
Yegor Sharangovich, 2.676470588235294, 2.0208333333333335, 2.5, 1.9684210526315788
Nolan Foote, 1.0, 'NULL', 1.3
Dawson Mercer, 1.9333333333333333, 2.6956521739130435, 2.054054054054054, 1.0
Brendan Gallagher, 3.0689655172413794, 3.096530920060332, 3.168141592920354, 3.069486404833837
Sean Monahan, 2.142857142857143, 2.3054331864904554, 2.4, 2.1880341880341883
Jake Evans, 0.2572944297082228, 'NULL', 0.22772277227722773, 0.21983914209115282
Cole Caufield, 3.1129032258064515, 2.2, 3.0569105691056913, 2.933333333333333
Arber Xhekaj, 1.52, 1.4705882352941178, 2.0, 'NULL'
Juraj Slafkovsky, 0.5, 1.0769230769230769, 'NULL', 0.6521739130434783
Jake Allen, 26.46766169154229, 25.213740458015266, 26.555555555555557, 26.52238805970149
Mike Hoffman, 0.0, 1.0, 'NULL'
Chris Wideman, 1.295373665480427, 1.2868217054263567, 1.1041666666666667, 1.7272727272727273
David Savard, 1.4005486968449932, 1.5891472868217054, 1.3573407202216066, 1.44
Alex Belzile, 0.0, 1.25, 1.2222222222222223
Joel Edmundson, 1.3376623376623376, 1.4353448275862069, 1.4487179487179487, 1.0833333333333333
Joel Armia, 1.884526558891455, 2.1538461538461537, 1.7685185185185186, 1.8414634146341464
Mike Matheson, 1.9778761061946903, 2.160919540229885, 2.036697247706422, 1.8333333333333333
Chris Tierney, 1.205128205128205, 1.2307692307692308, 1.4736842105263157, 1.1626297577854672
Josh Anderson, 2.423940149625935, 2.4594594594594597, 2.4031007751937983, 'NULL'
Jonathan Drouin, 1.8752642706131077, 1.8167330677290836, 1.8461538461538463, 1.5542168674698795
Christian Dvorak, 1.5829383886255923, 1.4811320754716981, 1.4545454545454546, 1.7792207792207793
Anthony Richard, 0.9285714285714286, 1.5, 1.0, 1.125
Sam Montembeault, 32.0, 26.73404255319149, 28.71698113207547, 23.52173913043478
Denis Gurianov, 1.9775280898876404, 2.2093023255813953, 1.83206106870229, 1.2307692307692308
Rem Pitlick, 0.9122807017543859, 1.0, 1.103448275862069
Michael Pezzetta, 0.8421052631578947, 1.0198019801980198, 1.0204081632653061, 1.75
Nick Suzuki, 1.6666666666666667, 2.039568345323741, 2.275, 1.9565217391304348
Johnathan Kovacevic, 0.5, 1.1470588235294117, 1.4, 1.1111111111111112
Jordan Harris, 0.25, 1.0285714285714285, 0.9142857142857143, 1.6666666666666667
Jesse Ylonen, 0.5, 1.1162790697674418, 0.7391304347826086, 0.8333333333333334
Rafael Harvey-Pinard, 1.5862068965517242, 2.0, 1.2857142857142858, 1.0
Kirby Dach, 1.6601941747572815, 1.2380952380952381, 1.1428571428571428, 1.683168316831683
Kaiden Guhle, 1.0909090909090908, 2.0, 1.12, 1.2857142857142858
Justin Barron, 1.1818181818181819, 1.3333333333333333, 1.1, 1.5
Jake Muzzin, 2.1379310344827585, 2.049780380673499, 2.4827586206896552, 2.052023121387283
Ryan O'Reilly, 2.235294117647059, 2.4782608695652173, 2.132, 2.393063583815029
Victor Mete, 0.8866396761133604, 1.1428571428571428, 0.9130434782608695, 0.7540983606557377
Nicholas Robertson, 1.6129032258064515, 1.2857142857142858, 1.0, 1.5
Carl Dahlstrom, 1.0, 2.0, 1.3076923076923077
Mark Giordano, 2.278409090909091, 1.9776119402985075, 2.084326306141155, 2.484848484848485
Wayne Simmonds, 1.8901734104046244, 2.062015503875969, 2.4722222222222223, 2.0809248554913293
Luke Schenn, 1.2163043478260869, 1.4470588235294117, 1.1702127659574468, 1.2564102564102564
TJ Brodie, 1.1407588739290087, 1.2302158273381294, 1.2666666666666666, 1.1682926829268292
John Tavares, 3.0816326530612246, 3.1773399014778323, 3.052941176470588, 3.196039603960396
Calle Jarnkrok, 1.5633333333333332, 1.5662460567823344, 1.5233644859813085, 1.2666666666666666
Justin Holl, 0.981549815498155, 1.588235294117647, 0.9130434782608695, 1.0144927536231885
Morgan Rielly, 2.105691056910569, 2.1728045325779037, 2.8684210526315788, 2.1037463976945245
Matt Murray, 1.1724137931034482, 1.282442748091603, 1.1666666666666667, 1.5
Jake McCabe, 1.2280701754385965, 1.036734693877551, 1.2105263157894737, 0.9958677685950413
Erik Gustafsson, 0.945054945054945, 1.0, 0.6190476190476191, 0.7619047619047619
Alexander Kerfoot, 1.3536299765807962, 1.1911764705882353, 1.2641509433962264, 1.4545454545454546
William Nylander, 2.664, 2.7430830039525693, 2.8333333333333335, 2.7395833333333335
Sam Lafferty, 1.3131313131313131, 1.3814432989690721, 3.0, 1.2
Michael Bunting, 1.6818181818181819, 2.0290697674418605, 2.088888888888889, 4.0
Mitchell Marner, 2.6315789473684212, 3.1379310344827585, 2.8016528925619837, 2.7625
Ilya Samsonov, 24.16260162601626, 25.61904761904762, 26.5, 23.6875
Noel Acciari, 1.3646112600536193, 1.2921348314606742, 1.2944162436548223, 1.6428571428571428
Auston Matthews, 3.8382978723404255, 3.9207708779443253, 4.185185185185185, 4.185714285714286
Zach Aston-Reese, 1.205128205128205, 1.4212328767123288, 1.3602941176470589, 1.4444444444444444
Conor Timmins, 0.873015873015873, 0.0, 0.9142857142857143, 0.5
Timothy Liljegren, 0.25, 1.140625, 1.2096774193548387, 0.9473684210526315
David Kampf, 1.1176470588235294, 1.1979166666666667, 1.1822916666666667, 1.1
Dmitry Kulikov, 1.1793103448275861, 1.314102564102564, 1.15625, 1.111617312072893
Jeff Carter, 3.096638655462185, 2.982200647249191, 2.9661016949152543, 3.11417004048583
Evgeni Malkin, 3.2634730538922154, 2.9, 3.280266920877026, 3.163147792706334
Sidney Crosby, 3.345679012345679, 3.057627118644068, 3.3452914798206277, 3.183673469387755
Kris Letang, 2.4809619238476954, 2.598385469223007, 2.338709677419355, 2.591463414634146
Jeff Petry, 1.7972027972027973, 1.8362573099415205, 1.6344827586206896, 1.4782608695652173
Nick Bonino, 1.5589307411907656, 2.1, 1.657718120805369, 1.3765281173594133
Brian Dumoulin, 1.1766917293233083, 1.2142857142857142, 1.1870229007633588, 1.064516129032258
Jason Zucker, 2.3094462540716614, 2.473684210526316, 2.4444444444444446, 2.261290322580645
Mikael Granlund, 1.861413043478261, 1.5190839694656488, 1.810958904109589, 1.7058823529411764
Bryan Rust, 2.1333333333333333, 2.3034623217922605, 2.806451612903226, 2.2222222222222223
Josh Archibald, 1.1369863013698631, 1.1156462585034013, 1.25, 1.03125
Rickard Rakell, 2.544740973312402, 2.611111111111111, 2.603305785123967, 2.3742138364779874
Chad Ruhwedel, 1.1754966887417218, 1.2758620689655173, 1.1666666666666667, 1.0666666666666667
Jake Guentzel, 2.740740740740741, 2.7699316628701594, 2.962962962962963, 2.7419354838709675
Tristan Jarry, 24.666666666666668, 25.88235294117647, 26.617346938775512, 25.560439560439562
Marcus Pettersson, 0.7058823529411765, 1.1277777777777778, 1.1694915254237288, 1.1470588235294117
Danton Heinen, 1.6325, 1.7688442211055277, 1.5454545454545454, 1.6
Casey DeSmith, 25.88235294117647, 26.472868217054263, 22.142857142857142, 22.59090909090909
Alex Nylander, 1.3707865168539326, 1.5238095238095237, 1.0, 1.3488372093023255
Pierre-Olivier Joseph, 1.5308641975308641, 2.6666666666666665, 1.6511627906976745, 1.8
Ryan Poehling, 1.1428571428571428, 1.3387096774193548, 1.75, 1.3076923076923077
Drew O'Connor, 1.1111111111111112, 1.4393939393939394, 1.4516129032258065, 1.25
Oliver Ekman-Larsson, 1.894736842105263, 2.203991130820399, 2.2933333333333334, 2.1255506607929515
Tanner Pearson, 2.0, 2.0338983050847457, 2.875, 2.017301038062284
Tucker Poolman, 0.25, 1.1717791411042944, 0.9230769230769231, 1.1868131868131868
Travis Dermott, 0.6666666666666666, 1.096774193548387, 0.8372093023255814, 1.0434782608695652
Ethan Bear, 0.625, 1.4110169491525424, 1.3879310344827587, 1.375
Ilya Mikheyev, 2.3072916666666665, 2.0, 2.336734693877551, 2.8214285714285716
Tyler Myers, 1.6581858407079646, 1.6450892857142858, 1.4090909090909092, 1.5974842767295598
J.T. Miller, 1.9359886201991465, 2.0390625, 1.8731988472622478, 1.3529411764705883
Phillip Di Giuseppe, 1.5972222222222223, 1.5892857142857142, 1.5277777777777777, 1.25
Kyle Burroughs, 0.9375, 0.0, 0.8571428571428571, 0.9534883720930233
Thatcher Demko, 28.64864864864865, 35.0, 28.550632911392405, 29.615384615384617
Dakota Joshua, 0.9150943396226415, 0.8333333333333334, 0.875, 0.9
Brock Boeser, 2.3636363636363638, 2.720626631853786, 3.6923076923076925, 2.7354497354497354
Noah Juulsen, 1.0454545454545454, 1.0869565217391304, 1.3, 1.0
Anthony Beauvillier, 1.9789473684210526, 2.1931818181818183, 1.8706896551724137, 1.8888888888888888
Guillaume Brisebois, 0.8260869565217391, 0.0, 0.8461538461538461, 1.1111111111111112
Christian Wolanin, 1.0731707317073171, 2.0, 1.2325581395348837, 1.1111111111111112
Conor Garland, 2.088888888888889, 2.446254071661238, 2.0, 2.519230769230769
Filip Hronek, 1.859016393442623, 2.0, 1.894736842105263, 1.5
Elias Pettersson, 2.5, 2.1818181818181817, 2.5384615384615383, 2.1
Jack Studnicka, 1.4324324324324325, 'NULL', 1.1666666666666667, 1.5
Sheldon Dries, 0.8181818181818182, 1.2616822429906542, 0.94, 1.6666666666666667
Collin Delia, 35.0, 27.19148936170213, 28.555555555555557, 33.0
Quinn Hughes, 1.8345864661654134, 1.873134328358209, 1.5365853658536586, 1.875
Vitali Kravtsov, 1.0535714285714286, 'NULL', 1.2857142857142858, 1.3181818181818181
Vasily Podkolzin, 1.1428571428571428, 1.336283185840708, 1.2678571428571428, 1.3333333333333333
Nils Aman, 0.7924528301886793, 0.0, 1.1428571428571428, 0.6538461538461539
Andrei Kuzmenko, 1.8484848484848484, 1.8571428571428572, 1.0, 1.75
Ryan Suter, 1.6693227091633467, 1.6656782802075611, 1.656203288490284, 1.7966101694915255
Joe Pavelski, 2.8221503637833467, 2.95, 2.8722466960352424, 2.679153094462541
Jamie Benn, 2.4411764705882355, 2.6666666666666665, 2.923076923076923, 2.882978723404255
Evgenii Dadonov, 1.6666666666666667, 2.097251585623679, 2.0213675213675213, 1.9
Tyler Seguin, 3.142857142857143, 3.391891891891892, 3.3550561797752807, 3.1677852348993287
Scott Wedgewood, 33.666666666666664, 27.978947368421053, 29.102040816326532, 30.333333333333332
Jani Hakanpää, 0.9383886255924171, 0.6, 0.8446601941747572, 1.1590909090909092
Colin Miller, 1.7373134328358208, 2.1818181818181817, 1.6, 1.6363636363636365
Luke Glendening, 1.1829971181556196, 1.2166666666666666, 1.1176470588235294, 1.25
Radek Faksa, 1.451086956521739, 1.69, 1.3623188405797102, 1.4705882352941178
Esa Lindell, 1.575638506876228, 1.5866141732283465, 1.4651162790697674, 1.2352941176470589
Max Domi, 1.9207920792079207, 2.040492957746479, 2.380952380952381, 1.9154929577464788
Joel Hanley, 0.6027397260273972, 0.5714285714285714, 0.6666666666666666, 0.6438356164383562
Fredrik Olofsson, 1.1666666666666667, 1.3333333333333333, 1.0
Roope Hintz, 1.5, 2.2733333333333334, 2.4150943396226414, 2.2866666666666666
Mason Marchment, 2.2125, 2.037974683544304, 2.3333333333333335, 2.189189189189189
Jake Oettinger, 25.27906976744186, 26.50877192982456, 25.214285714285715, 33.666666666666664
Jason Robertson, 3.4, 3.125, 2.9285714285714284, 3.1370558375634516
Miro Heiskanen, 1.9090909090909092, 2.3577712609970676, 2.6875, 2.2662721893491122
Ty Dellandrea, 0.5, 1.1145833333333333, 0.8913043478260869, 1.3888888888888888
Nils Lundkvist, 0.75, 1.5121951219512195, 1.0, 1.5
Joel Kiviranta, 0.75, 1.185430463576159, 1.1428571428571428, 1.1304347826086956
Wyatt Johnston, 1.9420289855072463, 2.5, 2.4444444444444446, 1.8571428571428572
Jonathan Toews, 2.5349056603773583, 3.311111111111111, 2.554913294797688, 2.429657794676806
Reese Johnson, 0.7840909090909091, 0.8, 0.8666666666666667, 1.0
Anton Khudobin, 24.2, 25.173745173745175, 24.654545454545456, 25.763513513513512
Alex Stalock, 24.285714285714285, 24.966666666666665, 20.0, 23.84795321637427
Tyler Johnson, 1.6111111111111112, 2.0471841704718416, 2.091463414634146, 1.8823529411764706
Jarred Tinordi, 0.6986301369863014, 1.5, 0.6538461538461539, 0.7
Petr Mrazek, 24.783333333333335, 25.125, 21.375, 25.98235294117647
Colin Blackwell, 1.2041884816753927, 1.16, 1.4, 1.25
Connor Murphy, 1.4175824175824177, 'NULL', 2.0, 1.2105263157894737
Jujhar Khaira, 0.968944099378882, 1.058641975308642, 1.0192307692307692, 1.1538461538461537
Andreas Athanasiou, 2.142857142857143, 2.1865168539325843, 2.526315789473684, 2.2755555555555556
Buddy Robinson, 1.0714285714285714, 'NULL', 1.0606060606060606, 1.0
Jason Dickinson, 1.1647058823529413, 1.2247838616714697, 1.2622950819672132, 1.1428571428571428
Seth Jones, 2.1983240223463687, 2.5454545454545454, 2.0661157024793386, 2.016949152542373
Andreas Englund, 0.5540540540540541, 0.5, 0.5945945945945946, 0.375
Anders Bjork, 0.9814814814814815, 1.3333333333333333, 0.8761904761904762, 1.1176470588235294
Caleb Jones, 0.8181818181818182, 1.0246305418719213, 1.3, 1.0
Austin Wagner, 1.5087719298245614, 1.32, 1.6666666666666667, 1.1666666666666667
Joey Anderson, 2.423940149625935, 2.4594594594594597, 2.764705882352941, 2.4031007751937983
Boris Katchouk, 0.9223300970873787, 0.5, 1.4705882352941178, 0.8846153846153846
Taylor Raddysh, 0.8571428571428571, 1.4929577464788732, 2.0, 1.408450704225352
Nikita Zaitsev, 1.032258064516129, 1.0254041570438799, 1.144736842105263, 1.0
MacKenzie Entwistle, 0.7079646017699115, 1.3333333333333333, 0.660377358490566, 0.7894736842105263
Ian Mitchell, 0.618421052631579, 1.0, 0.5853658536585366, 0.35714285714285715
Cole Guttman, 1.5555555555555556, 1.8571428571428572, 3.0, 1.5
Philipp Kurashev, 1.4202127659574468, 2.5, 1.2333333333333334, 1.1875
Lukas Reichel, 1.565217391304348, 1.3333333333333333, 1.0, 1.625
Mike Hardman, 0.5806451612903226, 1.0, 0.4666666666666667, 0.5
Oliver Wahlstrom, 2.049689440993789, 3.0, 2.1686746987951806, 2.032258064516129
Zach Parise, 3.0555555555555554, 3.0, 3.046666666666667, 3.0552805280528053
Cal Clutterbuck, 1.6243093922651934, 1.634020618556701, 1.495798319327731, 1.7714285714285714
Semyon Varlamov, 1.6764705882352942, 1.5714285714285714, 2.0, 1.3333333333333333
Josh Bailey, 1.6331658291457287, 1.5094876660341556, 1.4370229007633588, 1.2105263157894737
Matt Martin, 0.6973684210526315, 0.6, 0.85, 0.6875
Kyle Palmieri, 1.52, 2.3922651933701657, 2.510204081632653, 2.480769230769231
Casey Cizikas, 1.223738062755798, 1.1865671641791045, 1.1928374655647382, 1.2
Anders Lee, 2.509009009009009, 2.8, 2.3323353293413174, 2.3884297520661155
Brock Nelson, 2.2050938337801607, 2.3125, 2.064171122994652, 2.186046511627907
Jean-Gabriel Pageau, 1.814102564102564, 2.066666666666667, 1.9380530973451326, 1.7281553398058251
Scott Mayfield, 1.3605769230769231, 1.3269230769230769, 1.625, 1.2580645161290323
Adam Pelech, 1.2672811059907834, 1.313953488372093, 1.7777777777777777, 1.4024390243902438
Hudson Fasching, 0.9733333333333334, 1.0, 0.8048780487804879, 1.2777777777777777
Bo Horvat, 2.328638497652582, 2.34375, 2.3157894736842106, 2.2625
Ryan Pulock, 1.0, 2.1322115384615383, 2.5, 2.0697674418604652
Ilya Sorokin, 26.6, 27.68, 28.215384615384615, 29.0
Pierre Engvall, 1.7155172413793103, 1.6842105263157894, 1.6754385964912282, 1.8
Mathew Barzal, 2.1770334928229667, 2.2714285714285714, 2.0, 2.0806451612903225
Parker Wotherspoon, 0.8333333333333334, 0.5, 'NULL'
