Player, Shots or Saves, Shots or Saves Against Opponent, Shots or Saves in March, Shots or Saves at Road
Ryan Graves, 0.8333333333333334, 1.6805555555555556, 1.710344827586207, 1.4901960784313726
Curtis Lazar, 0.9770642201834863, 1.1066666666666667, 1.1625, 1.0
Vitek Vanecek, 24.19672131147541, 25.818181818181817, 24.472727272727273, 23.666666666666668
Jonas Siegenthaler, 0.9585062240663901, 1.0, 1.05, 1.037037037037037
Timo Meier, 3.0921052631578947, 2.8181818181818183, 3.2822757111597376, 3.1810344827586206
John Marino, 0.9743589743589743, 1.100418410041841, 1.5, 1.0085470085470085
Jesper Bratt, 1.9824561403508771, 2.0401069518716577, 2.111111111111111, 2.0736842105263156
Nathan Bastian, 1.3522012578616351, 3.0, 1.5731707317073171, 1.65625
Michael McLeod, 1.1428571428571428, 1.0655021834061136, 1.0925925925925926, 1.0
Nico Hischier, 2.3097826086956523, 1.75, 2.379781420765027, 2.2888888888888888
Jesper Boqvist, 0.75, 1.1420454545454546, 1.2, 1.0769230769230769
Kevin Bahl, 0.6730769230769231, 0.2857142857142857, 'NULL', 0.7307692307692307
Akira Schmid, 0, 19.75, 19.45, 22.90909090909091
Yegor Sharangovich, 2.727272727272727, 2.026178010471204, 3.0, 1.9684210526315788
Dawson Mercer, 1.9328859060402686, 2.0, 2.727272727272727, 2.054054054054054
Cole Perfetti, 0.5, 1.608695652173913, 'NULL', 1.5526315789473684
Blake Wheeler, 2.5782805429864255, 2.3333333333333335, 2.6117216117216118, 2.6439024390243904
Sam Gagner, 2.0295566502463056, 2.1052631578947367, 2.0203252032520327, 2.1088082901554404
Brenden Dillon, 0.9722222222222222, 1.0911360799001248, 1.173913043478261, 1.020356234096692
Nino Niederreiter, 1.9773869346733668, 2.0492957746478875, 1.35, 1.965260545905707
Dylan DeMelo, 1.1538461538461537, 1.1266375545851528, 1.0614035087719298, 1.2222222222222223
Adam Lowry, 1.5631067961165048, 1.385502471169687, 1.2401315789473684, 1.0
Mark Scheifele, 1.9915254237288136, 2.2380281690140844, 2.1176470588235294, 2.1739130434782608
Vladislav Namestnikov, 1.4610389610389611, 1.3148148148148149, 1.4313099041533546, 1.24
Connor Hellebuyck, 29.463768115942027, 29.107692307692307, 28.118055555555557, 29.666666666666668
Nate Schmidt, 1.4102564102564104, 1.3012048192771084, 1.3680555555555556, 1.2142857142857142
Saku Maenalanen, 0.6666666666666666, 1.0, 0.9148936170212766, 'NULL'
Nikolaj Ehlers, 2.843137254901961, 2.8, 2.8638132295719845, 2.7419354838709675
Kyle Connor, 3.0416666666666665, 1.9, 3.0951327433628317, 3.036036036036036
Kyle Capobianco, 0.9285714285714286, 0.0, 1.088235294117647, 1.3636363636363635
Kevin Stenlund, 1.4414414414414414, 1.4313725490196079, 1.3333333333333333, 1.68
Mason Appleton, 0.8, 1.3562231759656653, 1.3361344537815125, 1.35
Logan Stanley, 0.0, 1.375, 1.0925925925925926, 1.2758620689655173
Pierre-Luc Dubois, 1.9090909090909092, 2.31042654028436, 2.2285714285714286, 2.323943661971831
David Rittich, 24.35672514619883, 26.352941176470587, 21.958333333333332, 30.333333333333332
Axel Jonsson-Fjallby, 0.0, 1.1388888888888888, 1.3571428571428572, 1.0
Dylan Samberg, 0.8333333333333334, 0.25, 2.0, 0.75
Neal Pionk, 1.9514824797843666, 1.894736842105263, 1.5, 1.7432432432432432
Morgan Barron, 0.0, 1.4659090909090908, 1.108695652173913, 1.5555555555555556
Karson Kuhlman, 1.4236111111111112, 2.0, 1.75, 1.3164556962025316
David Gustafsson, 0.6944444444444444, 0.0, 0.7352941176470589, 1.5
Mark Borowiecki, 0.8013100436681223, 0.9, 0.7538461538461538, 0.7297297297297297
Filip Forsberg, 3.4, 2.769230769230769, 3.0162337662337664, 2.8758169934640523
Ryan McDonagh, 1.5809523809523809, 1.6462264150943395, 1.729559748427673, 1.52
Roman Josi, 2.930909090909091, 2.641509433962264, 2.9113300492610836, 2.8785714285714286
Matt Duchene, 2.4592363261093912, 2.04, 2.4363636363636365, 2.301255230125523
Tyson Barrie, 2.2063914780292944, 2.0526315789473686, 2.2954545454545454, 2.1088082901554404
Ryan Johansen, 1.8978622327790975, 2.1555555555555554, 1.909307875894988, 1.7019867549668874
Kevin Gravel, 1.0725806451612903, 1.7142857142857142, 1.0
Mark Jankowski, 0.625, 1.1147540983606556, 1.0993788819875776, 1.2692307692307692
Colton Sissons, 1.1, 1.1356589147286822, 1.4375, 1.1981132075471699
Juuse Saros, 28.568181818181817, 28.00735294117647, 28.2, 28.503703703703703
Jeremy Lauzon, 1.095, 1.1844660194174756, 1.1153846153846154, 1.6
Yakov Trenin, 1.6310679611650485, 1.763157894736842, 1.894736842105263, 1.7333333333333334
Alexandre Carrier, 1.2430555555555556, 1.32, 1.6071428571428572, 1.2857142857142858
Rasmus Asplund, 1.4142011834319526, 1.3953488372093024, 1.0
Dante Fabbro, 1.3728813559322033, 1.1842105263157894, 1.2162162162162162, 1.2142857142857142
Cal Foote, 0.9516129032258065, 1.3, 0.9852941176470589, 1.2142857142857142
Cody Glass, 1.3953488372093024, 1.3157894736842106, 1.305084745762712, 1.1666666666666667
Kiefer Sherwood, 1.2647058823529411, 1.4509803921568627, 1.8, 1.5
Kevin Lankinen, 0, 27.568181818181817, 28.61904761904762, 29.833333333333332
Philip Tomasino, 1.511111111111111, 2.0, 1.3478260869565217, 1.25
Egor Afanasyev, 1.3333333333333333, 'NULL', 1.5
Juuso Parssinen, 1.119047619047619, 'NULL', 1.1578947368421053, 1.0
Cole Smith, 1.0, 'NULL'
Luke Evangelista, 2.0, 2.4
