Player, Shots or Saves, Shots or Saves Against Opponent, Shots or Saves in March, Shots or Saves at condition, Average of Conditions
Logan Couture, 2.747551686615887, 2.64, 2.7243243243243245, 2.796943231441048, 2.727204810595315
Erik Karlsson, 2.8059210526315788, 2.2222222222222223, 3.0, 2.925274725274725, 2.7383545000321314
Andrew Agozzino, 0.7450980392156863, 1.0, 1.1764705882352942, 0.6785714285714286, 0.9000350140056024
Tomas Hertl, 2.2804878048780486, 2.5652173913043477, 2.3421052631578947, 2.347962382445141, 2.383943210446358
Matt Benning, 1.0778032036613272, 1.1428571428571428, 1.0789473684210527, 1.1136363636363635, 1.1033110196439715
Andreas Johnsson, 1.6370656370656371, 2.5, 1.5166666666666666, 1.7611940298507462, 1.8537315833957626
Kaapo Kahkonen, 26.836734693877553, 28.666666666666668, 28.11111111111111, 24.595744680851062, 27.052564288126597
Oskar Lindblom, 1.5791044776119403, 1.7777777777777777, 1.5833333333333333, 1.6140350877192982, 1.6385626691105872
Kevin Labanc, 1.9103773584905661, 2.772727272727273, 2.0, 1.9433962264150944, 2.1566252144082334
Evgeny Svechnikov, 1.1144578313253013, 0.6666666666666666, 0.8863636363636364, 0.9529411764705882, 0.905107327706548
Steven Lorentz, 1.1630434782608696, 1.2, 1.236842105263158, 1.1612903225806452, 1.1902939765261682
Noah Gregor, 2.0352941176470587, 1.7777777777777777, 1.6896551724137931, 2.0941176470588236, 1.899211178724363
Jacob MacDonald, 0.75, 0, 0, 0, 0.1875
Jeffrey Viel, 0.9148936170212766, 0.0, 1.0, 1.0, 0.7287234042553191
Mario Ferraro, 0.9385245901639344, 1.25, 1.09375, 0.975609756097561, 1.0644710865653737
Radim Simek, 0.8366336633663366, 0.5454545454545454, 1.0571428571428572, 0.9387755102040817, 0.8445016440419552
Fabian Zetterlund, 1.9589041095890412, 2.0, 1.8461538461538463, 1.8333333333333333, 1.909597822269055
Jacob Peterson, 1.318840579710145, 2.0, 1.6923076923076923, 1.1818181818181819, 1.5482416134590047
Martin Kaut, 1.0363636363636364, 0.25, 1.625, 1.1923076923076923, 1.0259178321678322
Nico Sturm, 1.4444444444444444, 1.0, 1.4285714285714286, 1.3877551020408163, 1.3151927437641724
Alexander Barabanov, 1.5375, 1.2857142857142858, 1.5555555555555556, 1.5, 1.4696924603174604
Zach Werenski, 2.610576923076923, 2.9285714285714284, 2.3205128205128207, 2.546341463414634, 2.6015006588939515
Jake Bean, 1.296, 1.0, 1.52, 1.4821428571428572, 1.3245357142857144
Justin Danforth, 1.607843137254902, 2.0, 1.6153846153846154, 1.6666666666666667, 1.722473604826546
Michael Hutchinson, 23.465753424657535, 31.142857142857142, 20.666666666666668, 23.783132530120483, 24.764602441075457
Erik Gudbranson, 1.3417721518987342, 1.4230769230769231, 1.4224137931034482, 1.2777777777777777, 1.366260161464221
Johnny Gaudreau, 2.6879643387815753, 3.0, 2.6495726495726495, 2.6785714285714284, 2.7540271042314135
Sean Kuraly, 1.6405867970660146, 1.6, 1.6, 1.6127450980392157, 1.6133329737763078
Boone Jenner, 2.493087557603687, 2.5, 2.206896551724138, 2.3975155279503104, 2.399374909319534
Jon Gillies, 23.9375, 17.0, 21.857142857142858, 23.058823529411764, 21.463366596638657
Elvis Merzlikins, 27.5, 30.5, 27.333333333333332, 27.441558441558442, 28.193722943722943
Jack Roslovic, 1.4722955145118735, 1.2222222222222223, 1.453125, 1.3631578947368421, 1.3777001578677344
Lane Pederson, 0.9428571428571428, 0, 0.8571428571428571, 0.7837837837837838, 0.6459459459459459
Patrik Laine, 2.91991341991342, 2.6153846153846154, 2.8588235294117648, 2.8217391304347825, 2.8039651737861457
Andrew Peeke, 0.967741935483871, 0.2, 1.096774193548387, 0.8958333333333334, 0.7900873655913979
Mathieu Olivier, 0.9736842105263158, 2.0, 0.92, 0.9491525423728814, 1.2107091882247993
Gavin Bayreuther, 1.1858407079646018, 0.25, 0.7647058823529411, 1.2622950819672132, 0.865710418071189
Emil Bemstrom, 1.6441717791411044, 2.0, 1.8611111111111112, 1.858974358974359, 1.841064312306644
Eric Robinson, 1.434782608695652, 1.0, 1.0227272727272727, 1.4765625, 1.2335180953557312
Liam Foudy, 1.25, 0.0, 1.7692307692307692, 1.2093023255813953, 1.057133273703041
Adam Boqvist, 1.2857142857142858, 0.0, 1.53125, 1.3763440860215055, 1.0483270929339477
Kirill Marchenko, 2.14, 0.0, 2.5833333333333335, 2.2666666666666666, 1.7475
Tim Berni, 1.04, 0.0, 0.9166666666666666, 1.2666666666666666, 0.8058333333333333
Kent Johnson, 1.3670886075949367, 3.0, 1.5833333333333333, 1.475, 1.8563554852320676
Nick Blankenburg, 1.4651162790697674, 0, 1.1818181818181819, 1.608695652173913, 1.0639075282654655
Hunter McKown, 1.6666666666666667, 0, 1.6666666666666667, 1.5, 1.2083333333333335
Patric Hornqvist, 3.130965593784684, 0, 3.3157894736842106, 3.0514541387024607, 2.3745523015428387
Spencer Knight, 25.45614035087719, 0, 25.857142857142858, 24.142857142857142, 18.864035087719298
Eric Staal, 2.9712601326455417, 0, 3.032520325203252, 2.9523809523809526, 2.2390403525574367
Marc Staal, 1.052150045745654, 0, 1.0151515151515151, 1.011111111111111, 0.7696031680020701
Radko Gudas, 1.6632047477744807, 0, 1.6747967479674797, 1.5863095238095237, 1.231077754887871
Sergei Bobrovsky, 26.8411214953271, 0, 27.404761904761905, 26.74917491749175, 20.24876457939519
Nick Cousins, 1.5126213592233009, 0, 1.4356435643564356, 1.408, 1.0890662308949342
Anthony Duclair, 1.8983402489626555, 0, 1.7647058823529411, 1.8418803418803418, 1.3762316182989847
Carter Verhaeghe, 2.3658536585365852, 0, 2.8863636363636362, 2.13953488372093, 1.847938044655288
Aleksander Barkov, 2.643292682926829, 0, 2.675213675213675, 2.4164133738601823, 1.9337299330001716
Aaron Ekblad, 2.5364667747163696, 0, 2.3703703703703702, 2.3908794788273617, 1.8244291559785255
Sam Reinhart, 2.273927392739274, 0, 2.4038461538461537, 2.184818481848185, 1.715648007108403
Sam Bennett, 2.1117216117216118, 0, 2.0348837209302326, 1.8659420289855073, 1.5031368404093381
Brandon Montour, 2.109865470852018, 0, 2.2413793103448274, 2.1479820627802693, 1.6248067109942785
Colin White, 0.875784190715182, 0, 0.965034965034965, 0.9646464646464646, 0.7013664050991529
Ryan Lomberg, 1.4885057471264367, 0, 1.4230769230769231, 1.3409090909090908, 1.0631229402781126
Alex Lyon, 22.838709677419356, 0, 18.0, 19.0, 14.95967741935484
Matthew Tkachuk, 2.8207171314741037, 0, 2.9240506329113924, 2.7549407114624507, 2.124927118961987
Josh Mahura, 1.0, 0, 0.8928571428571429, 1.04, 0.7332142857142857
Givani Smith, 1.072072072072072, 0, 1.5, 1.1129032258064515, 0.9212438244696309
Casey Fitzgerald, 0.8571428571428571, 0, 0.6363636363636364, 0.9696969696969697, 0.6158008658008658
Eetu Luostarinen, 1.2107843137254901, 0, 1.170731707317073, 1.1274509803921569, 0.87724175035868
Anton Lundell, 1.9923076923076923, 0, 1.6666666666666667, 2.098360655737705, 1.439333753678016
Jaroslav Halak, 25.84083044982699, 26.7, 25.62264150943396, 25.893470790378007, 26.014235687409737
Patrick Kane, 3.3219761499148213, 4.043478260869565, 3.23, 3.1931623931623934, 3.447154200986695
Chris Kreider, 2.4110344827586205, 2.466666666666667, 2.126865671641791, 2.2780898876404496, 2.320664177176882
Vladimir Tarasenko, 3.157421289355322, 3.4615384615384617, 3.265486725663717, 3.0710059171597632, 3.2388630984293156
Vincent Trocheck, 2.5675675675675675, 2.590909090909091, 2.24031007751938, 2.5454545454545454, 2.486060320362646
Mika Zibanejad, 2.6218708827404478, 2.6315789473684212, 2.4805194805194803, 2.517333333333333, 2.5628256609904208
Barclay Goodrow, 1.2231404958677685, 1.0, 1.1666666666666667, 1.1625, 1.1380767906336087
Jacob Trouba, 2.202682563338301, 2.4642857142857144, 1.8487394957983194, 2.1403508771929824, 2.1640146626538295
Jimmy Vesey, 0.6, 0.5, 1.0, 0.75, 0.7125
Tyler Motte, 1.5232198142414861, 1.25, 1.5833333333333333, 1.5384615384615385, 1.4737536715090893
Ben Harpur, 0.8290155440414507, 1.25, 0.967741935483871, 0.912621359223301, 0.9898447096871557
Igor Shesterkin, 27.77777777777778, 25.714285714285715, 28.037037037037038, 27.815384615384616, 27.336121286121287
Artemi Panarin, 2.5618556701030926, 2.642857142857143, 2.4056603773584904, 2.3986254295532645, 2.5022496549679976
Niko Mikkola, 0.8888888888888888, 1.0, 0.7222222222222222, 0.8375, 0.8621527777777778
Adam Fox, 1.9350180505415162, 2.263157894736842, 1.78, 1.841726618705036, 1.9549756409958485
Ryan Lindgren, 1.0436507936507937, 1.6111111111111112, 1.236842105263158, 1.0, 1.2229010025062657
Filip Chytil, 1.9811912225705328, 2.238095238095238, 1.9264705882352942, 1.8072289156626506, 1.988246491140929
K'Andre Miller, 1.296116504854369, 1.9285714285714286, 1.2619047619047619, 1.188118811881188, 1.4186778768029369
Kaapo Kakko, 1.5584415584415585, 1.4666666666666666, 1.5294117647058822, 1.543859649122807, 1.5245949097342284
Braden Schneider, 0.8362068965517241, 0.0, 0.6785714285714286, 1.0740740740740742, 0.6472130997993066
Alexis Lafrenière, 1.4519230769230769, 1.1333333333333333, 1.2666666666666666, 1.2277227722772277, 1.2699114623000762
Mark Borowiecki, 0.8013100436681223, 0.8125, 0.7538461538461538, 0.7297297297297297, 0.7743464818110015
Filip Forsberg, 3.0162337662337664, 1.9333333333333333, 2.769230769230769, 2.8758169934640523, 2.64865371556548
Ryan McDonagh, 1.5822485207100592, 1.763157894736842, 1.7317073170731707, 1.6455399061032865, 1.6806634096558395
Roman Josi, 2.928657799274486, 2.6875, 2.8661971830985915, 2.9113300492610836, 2.8484212579085404
Matt Duchene, 2.4559426229508197, 2.6956521739130435, 2.4186046511627906, 2.3, 2.4675498620066634
Tyson Barrie, 2.2081686429512515, 3.0, 2.3, 2.1053984575835476, 2.4033917751337
Ryan Johansen, 1.8978622327790975, 1.8333333333333333, 1.7019867549668874, 1.909307875894988, 1.8356225492435765
Kevin Gravel, 1.046875, 1.75, 1.1818181818181819, 0.9705882352941176, 1.2373203542780749
Mark Jankowski, 1.099041533546326, 1.0, 1.1666666666666667, 1.0853658536585367, 1.0877685134678825
Colton Sissons, 1.1003787878787878, 1.3, 1.1929824561403508, 1.1379310344827587, 1.1828230696254745
Juuse Saros, 28.014336917562723, 25.333333333333332, 28.529411764705884, 28.528985507246375, 27.60151688071208
Michael McCarron, 1.1275167785234899, 1.25, 1.24, 1.1125, 1.1825041946308725
Jeremy Lauzon, 1.1057692307692308, 0.9, 1.1764705882352942, 1.150943396226415, 1.083295803807735
Yakov Trenin, 1.5841121495327102, 1.3333333333333333, 1.6304347826086956, 1.7264957264957266, 1.5685939979926165
Alexandre Carrier, 1.2430555555555556, 1.0, 1.6071428571428572, 1.32, 1.292549603174603
Rasmus Asplund, 1.3885714285714286, 1.3, 0.9285714285714286, 1.3863636363636365, 1.2508766233766235
Dante Fabbro, 1.3524590163934427, 2.0, 1.1333333333333333, 1.1538461538461537, 1.4099096258932322
Cal Foote, 0.9166666666666666, 1.5, 1.0277777777777777, 0.9577464788732394, 1.100547730829421
Cody Glass, 1.4525547445255473, 1.0, 1.6296296296296295, 1.3548387096774193, 1.359255770958149
Kiefer Sherwood, 1.3181818181818181, 1.5, 1.8571428571428572, 1.4444444444444444, 1.5299422799422802
Kevin Lankinen, 28.325581395348838, 15.0, 28.45, 26.977777777777778, 24.688339793281653
Philip Tomasino, 1.530612244897959, 2.0, 1.3928571428571428, 1.469387755102041, 1.5982142857142856
Egor Afanasyev, 1.1, 0, 1.1, 1.6, 0.9500000000000001
Juuso Parssinen, 1.119047619047619, 0, 0, 1.1578947368421053, 0.5692355889724311
Cole Smith, 1.0, 0, 0, 0, 0.25
Luke Evangelista, 2.6, 2.0, 2.642857142857143, 3.0, 2.5607142857142855
Cam Atkinson, 2.9971428571428573, 3.7142857142857144, 2.8120805369127515, 2.8517441860465116, 3.0938133235969585
Ryan Ellis, 1.8886925795053005, 2.2666666666666666, 1.8703703703703705, 1.7446043165467626, 1.942583483272275
Sean Couturier, 2.187239944521498, 2.8214285714285716, 2.0955882352941178, 2.1123595505617976, 2.304154075451496
Travis Konecny, 2.3333333333333335, 2.411764705882353, 2.2875, 2.33195020746888, 2.3411370616711418
Justin Braun, 1.3002392344497609, 1.1363636363636365, 1.3597560975609757, 1.2583732057416268, 1.2636830435289998
James van Riemsdyk, 2.6670247046186897, 3.073170731707317, 2.6319018404907975, 2.569620253164557, 2.73542938249534
Nicolas Deslauriers, 1.0571923743500866, 1.1578947368421053, 1.1495327102803738, 1.070921985815603, 1.1088854518220421
Kevin Hayes, 2.1328, 2.272727272727273, 1.9090909090909092, 2.0958466453674123, 2.1026162067963985
Nick Seeler, 0.8990825688073395, 1.75, 0.6046511627906976, 0.8301886792452831, 1.02098060271083
Scott Laughton, 1.6, 2.0, 1.6455696202531647, 1.6626984126984128, 1.7270670082378945
Rasmus Ristolainen, 1.9154302670623145, 2.111111111111111, 2.1260504201680672, 1.8908554572271385, 2.010861813892158
Travis Sanheim, 1.538083538083538, 1.0, 1.4189189189189189, 1.3681592039800996, 1.331290415245639
Brendan Lemieux, 1.1654135338345866, 1.375, 1.4318181818181819, 1.139344262295082, 1.2778939944869625
Felix Sandstrom, 26.9, 0, 28.0, 29.333333333333332, 21.058333333333334
Ivan Provorov, 2.032504780114723, 2.5294117647058822, 2.1702127659574466, 1.853846153846154, 2.1464938661560513
Wade Allison, 1.5151515151515151, 2.0, 1.6666666666666667, 1.3548387096774193, 1.6341642228739002
Kieffer Bellows, 1.5217391304347827, 1.0, 1.2, 1.4130434782608696, 1.283695652173913
Carter Hart, 26.651515151515152, 25.0, 27.789473684210527, 25.337349397590362, 26.19458455832901
Tanner Laczynski, 0.8125, 1.5, 0.8571428571428571, 0.6666666666666666, 0.9590773809523809
Owen Tippett, 2.3224043715846996, 2.5, 3.064516129032258, 2.5, 2.5967301251542394
Morgan Frost, 1.6845637583892616, 0.8333333333333334, 1.6363636363636365, 1.5810810810810811, 1.4338354522918282
Noah Cates, 1.247191011235955, 0.3333333333333333, 1.3846153846153846, 1.2727272727272727, 1.0594667504779864
Joel Farabee, 1.8518518518518519, 2.142857142857143, 1.9130434782608696, 1.834710743801653, 1.9356158041928793
Samuel Ersson, 23.9, 0, 0, 23.77777777777778, 11.919444444444444
Cam York, 0.8717948717948718, 1.0, 0.782608695652174, 0.825, 0.8698508918617613
Carl Hagelin, 2.0042075736325384, 2.2666666666666666, 2.2, 1.9686609686609686, 2.1098838022400437
Alex Ovechkin, 4.72876304023845, 5.285714285714286, 4.644628099173554, 4.761481481481481, 4.855146726651943
T.J. Oshie, 2.055439330543933, 2.56, 2.1164021164021163, 1.9938271604938271, 2.181417151859969
Nicklas Backstrom, 25.222760290556902, 29.428571428571427, 24.692307692307693, 26.837696335078533, 26.545333936628637
John Carlson, 2.354733405875952, 2.8636363636363638, 2.1637426900584797, 2.3744588744588744, 2.4391428335074177
Craig Smith, 2.472189349112426, 2.35, 2.4689655172413794, 2.5377358490566038, 2.4572226788526024
Darcy Kuemper, 26.13753581661891, 22.88888888888889, 26.75, 26.639344262295083, 25.60394224195072
Nick Jensen, 1.4516129032258065, 4.0, 1.7272727272727273, 1.5333333333333334, 2.178054740957967
Nic Dowd, 1.037122969837587, 1.0, 1.1518987341772151, 1.0807174887892377, 1.06743479820101
Matt Irwin, 1.5824175824175823, 0.5454545454545454, 1.6979166666666667, 1.5045454545454546, 1.3325835622710624
Evgeny Kuznetsov, 2.1830357142857144, 2.2083333333333335, 2.120967741935484, 2.0863095238095237, 2.149661578341014
Tom Wilson, 1.5342261904761905, 0.6956521739130435, 1.512, 1.5323529411764707, 1.3185578263914262
Anthony Mantha, 2.4268585131894485, 1.875, 2.4408602150537635, 2.4205607476635516, 2.2908198689766905
Conor Sheary, 1.8240917782026769, 1.3333333333333333, 1.8823529411764706, 1.7692307692307692, 1.7022522054858125
Trevor van Riemsdyk, 1.2155009451795842, 0.8823529411764706, 1.3837209302325582, 1.1647940074906367, 1.1615922060198125
Sonny Milano, 1.2941176470588236, 1.25, 1.3043478260869565, 1.2764227642276422, 1.2812220593433556
Dylan Strome, 1.7745664739884393, 2.0, 2.0689655172413794, 1.6775956284153006, 1.8802819049112798
Charlie Lindgren, 26.086206896551722, 24.0, 29.88888888888889, 26.433333333333334, 26.602107279693488
Martin Fehervary, 1.2708333333333333, 1.4, 1.3636363636363635, 1.2222222222222223, 1.3141729797979798
Alexander Alexeyev, 0.96, 0, 1.4166666666666667, 1.0666666666666667, 0.8608333333333333
Rasmus Sandin, 0.9801324503311258, 1.5, 1.0555555555555556, 0.8591549295774648, 1.0987107338660367
Aliaksei Protas, 1.2650602409638554, 0.6666666666666666, 2.2857142857142856, 1.1428571428571428, 1.3400745840504875
Max Pacioretty, 3.3719298245614033, 2.761904761904762, 3.5925925925925926, 3.212962962962963, 3.2348475355054296
Ondrej Kase, 2.2635658914728682, 3.1, 1.7, 2.2248062015503876, 2.322093023255814
Andrei Svechnikov, 2.804034582132565, 2.8823529411764706, 2.5714285714285716, 2.702857142857143, 2.7401683093986873
Brent Burns, 2.7598187311178246, 2.652173913043478, 2.564516129032258, 2.6793893129770994, 2.663974521542665
Paul Stastny, 2.0377855887521967, 1.9705882352941178, 1.9425837320574162, 2.0512367491166077, 2.0005485763050848
Jordan Staal, 2.0300687285223367, 1.6756756756756757, 2.0284552845528454, 2.0, 1.9335499221877144
Derek Stepan, 2.257078142695357, 2.6842105263157894, 2.1528662420382165, 2.179372197309417, 2.318381777089695
Calvin de Haan, 1.3734729493891797, 1.6666666666666667, 1.2365591397849462, 1.2968197879858658, 1.3933796359566646
Jesper Fast, 1.0225442834138487, 1.0833333333333333, 0.9285714285714286, 0.9615384615384616, 0.9989968767142681
Frederik Andersen, 26.88185654008439, 28.09090909090909, 25.075, 26.87719298245614, 26.731239653362405
Stefan Noesen, 1.628158844765343, 1.5, 1.6885245901639345, 1.5555555555555556, 1.5930597476212083
Brady Skjei, 1.9326923076923077, 2.1923076923076925, 2.031578947368421, 1.87109375, 2.0069181743421054
Teuvo Teravainen, 2.196943972835314, 2.909090909090909, 2.205357142857143, 1.9965870307167235, 2.3269947638750224
Shayne Gostisbehere, 2.2741020793950852, 2.823529411764706, 2.48, 2.2867924528301886, 2.466105985997495
Jordan Martinook, 1.4763636363636363, 1.5714285714285714, 1.361904761904762, 1.4, 1.4524242424242426
Jaccob Slavin, 1.76, 2.375, 1.75, 1.782758620689655, 1.9169396551724138
Antti Raanta, 24.775100401606426, 24.5, 26.75, 24.08, 25.026275100401605
Brett Pesce, 1.5456204379562044, 1.4782608695652173, 1.5686274509803921, 1.4365671641791045, 1.5072689806702295
Sebastian Aho, 2.8043052837573383, 2.8095238095238093, 2.6530612244897958, 2.843137254901961, 2.7775068931682263
Jalen Chatfield, 1.1844660194174756, 1.5, 1.4736842105263157, 1.3076923076923077, 1.3664606344090247
Jesse Puljujarvi, 1.883076923076923, 3.0, 2.0217391304347827, 1.845679012345679, 2.187623766464346
Dylan Coghlan, 1.6, 2.5, 1.8148148148148149, 1.6981132075471699, 1.903232005590496
Martin Necas, 2.119565217391304, 2.1333333333333333, 2.2244897959183674, 2.0942028985507246, 2.1428978112984325
Jesperi Kotkaniemi, 1.4838709677419355, 1.2, 1.509433962264151, 1.582191780821918, 1.443874177707001
Jack Drury, 1.903225806451613, 2.5, 2.625, 1.5, 2.132056451612903
Seth Jarvis, 1.950354609929078, 1.0, 1.8148148148148149, 1.9565217391304348, 1.6804227909685818
Thomas Greiss, 25.147138964577657, 21.0, 21.746478873239436, 26.182266009852217, 23.518970961917326
Robert Bortuzzo, 0.949343339587242, 0.65, 0.9439252336448598, 0.8113879003558719, 0.8386641183969935
Marco Scandella, 1.3235704323570432, 1.4838709677419355, 1.0935251798561152, 1.267409470752089, 1.2920940126767957
Brayden Schenn, 2.043529411764706, 2.5185185185185186, 1.9493670886075949, 1.9693396226415094, 2.120188660383082
Nick Leddy, 1.3691639522258414, 1.6, 1.25, 1.3947939262472886, 1.4034894696182825
Tyler Pitlick, 1.316622691292876, 1.25, 1.4313725490196079, 1.303191489361702, 1.3252966824185466
Justin Faulk, 2.41726618705036, 3.142857142857143, 2.122448979591837, 2.3301435406698565, 2.5031789625422993
Josh Leivo, 1.7203065134099618, 1.7777777777777777, 1.641025641025641, 1.7734375, 1.728136858053345
Jordan Binnington, 25.953917050691246, 21.5, 24.848484848484848, 26.721649484536083, 24.756012845928044
Brandon Saad, 2.351875808538163, 2.0, 2.4, 2.247422680412371, 2.2498246222376332
Torey Krug, 2.414141414141414, 2.263157894736842, 2.5371900826446283, 2.4057971014492754, 2.40507162324304
Colton Parayko, 2.140597539543058, 2.0344827586206895, 1.9195402298850575, 2.163763066202091, 2.064595898562724
Pavel Buchnevich, 2.066974595842956, 2.0, 2.1818181818181817, 2.080568720379147, 2.0823403745100713
Nathan Walker, 0.9320388349514563, 0.3333333333333333, 1.2727272727272727, 0.8823529411764706, 0.8551130955471332
Jakub Vrana, 2.1449704142011834, 1.5, 2.0384615384615383, 1.994186046511628, 1.9194044997935875
Kasperi Kapanen, 1.7862796833773087, 3.0, 1.726027397260274, 1.8882978723404256, 2.1001512382445022
Sammy Blais, 1.030612244897959, 1.1428571428571428, 1.0555555555555556, 1.088235294117647, 1.079315059357076
Logan Brown, 0.8191489361702128, 0.0, 0.6, 0.7727272727272727, 0.5479690522243714
Jordan Kyrou, 2.4057377049180326, 1.7272727272727273, 2.2325581395348837, 2.403361344537815, 2.192232479065865
Robert Thomas, 1.302250803858521, 1.1875, 1.125, 1.2866666666666666, 1.2253543676312968
Calle Rosen, 1.1518987341772151, 1.6666666666666667, 0.5714285714285714, 1.131578947368421, 1.1303932299102186
Alexey Toropchenko, 1.2584269662921348, 1.0, 1.48, 1.0465116279069768, 1.196234648549778
Jake Neighbours, 1.1136363636363635, 2.0, 0.8, 1.0434782608695652, 1.2392786561264821
Alexander Edler, 2.074001947419669, 1.8933333333333333, 2.2362637362637363, 2.091796875, 2.0738489730041847
Anze Kopitar, 2.397196261682243, 2.3442622950819674, 2.258771929824561, 2.35625, 2.339120121647193
Drew Doughty, 2.110395584176633, 2.207547169811321, 2.0351758793969847, 2.1197053406998156, 2.1182059935211885
Phillip Danault, 1.7834862385321102, 1.8636363636363635, 1.9230769230769231, 1.7527675276752768, 1.8307417632301686
Joonas Korpisalo, 26.10185185185185, 21.5, 25.435897435897434, 27.707070707070706, 25.186204998704994
Pheonix Copley, 23.84375, 26.666666666666668, 22.75, 23.558823529411764, 24.20481004901961
Kevin Fiala, 2.6570841889117043, 2.8461538461538463, 2.623529411764706, 2.4836065573770494, 2.6525935010518262
Adrian Kempe, 2.1831896551724137, 2.380952380952381, 2.111111111111111, 2.1877729257641922, 2.215756518250024
Viktor Arvidsson, 2.9673076923076924, 3.05, 3.1904761904761907, 2.9446640316205532, 3.038111978601109
Vladislav Gavrikov, 1.1604477611940298, 0.4, 1.0681818181818181, 1.2834645669291338, 0.9780235365762454
Matt Roy, 0.8939393939393939, 1.0, 1.6666666666666667, 1.054054054054054, 1.1536650286650287
Carl Grundstrom, 1.5056179775280898, 2.5, 1.510204081632653, 1.4534883720930232, 1.7423276078134413
Trevor Moore, 2.0392156862745097, 1.8571428571428572, 2.090909090909091, 2.128205128205128, 2.0288681906328963
Zack MacEwen, 1.0994475138121547, 0.75, 1.1176470588235294, 1.0319148936170213, 0.9997523665631763
Jaret Anderson-Dolan, 1.1063829787234043, 0.5, 1.0, 1.2244897959183674, 0.957718193660443
Mikey Anderson, 1.4678055190538766, 1.0952380952380953, 1.3511450381679388, 1.4078947368421053, 1.330520847325504
Gabriel Vilardi, 1.625, 2.4, 1.575, 1.3285714285714285, 1.7321428571428572
Alex Iafallo, 2.0970873786407767, 2.375, 1.8493150684931507, 2.116504854368932, 2.109476825375715
Sean Walker, 1.6888888888888889, 1.875, 1.5135135135135136, 1.6355932203389831, 1.6782489056853462
Sean Durzi, 1.7109375, 1.3333333333333333, 1.7619047619047619, 1.5970149253731343, 1.6007976301528073
Rasmus Kupari, 0.8442622950819673, 1.0, 1.12, 0.7636363636363637, 0.9319746646795828
Blake Lizotte, 1.28, 0.5714285714285714, 1.2325581395348837, 1.3388429752066116, 1.1057074215425167
Arthur Kaliyev, 2.3333333333333335, 2.6, 2.8181818181818183, 2.296875, 2.512097537878788
Quinton Byfield, 1.2197802197802199, 0.75, 1.2142857142857142, 1.0816326530612246, 1.0664246467817897
Adam Henrique, 1.8763636363636365, 1.75, 1.7564102564102564, 1.8289156626506025, 1.8029223888561237
Anthony Stolarz, 25.34567901234568, 12.5, 24.7, 25.387755102040817, 21.983358528596625
Urho Vaakanainen, 1.0735294117647058, 0.0, 1.0, 1.0833333333333333, 0.7892156862745097
Jamie Drysdale, 1.5309734513274336, 1.5, 1.4210526315789473, 1.423728813559322, 1.4689387241164256
Kevin Shattenkirk, 2.0339750849377123, 1.5, 2.081081081081081, 2.064516129032258, 1.9198930737627629
Derek Grant, 1.369928400954654, 1.8333333333333333, 1.5333333333333334, 1.3240740740740742, 1.5151672854238487
Jakob Silfverberg, 2.359781121751026, 1.6, 2.5422535211267605, 2.15406162464986, 2.1640240668819115
Cam Fowler, 1.6124293785310735, 1.3333333333333333, 1.6047904191616766, 1.4853273137697518, 1.5089701111989586
Sam Carrick, 1.2075471698113207, 3.3333333333333335, 0.9615384615384616, 1.2619047619047619, 1.6910809316469695
John Gibson, 0.9583333333333334, 0, 0.6666666666666666, 0.896551724137931, 0.6303879310344828
Scott Harrington, 0.7808764940239044, 0.3333333333333333, 0.65625, 0.7317073170731707, 0.625541786107602
Ryan Strome, 1.9223021582733812, 2.2, 1.9770992366412214, 1.893063583815029, 1.998116244682408
Nathan Beaulieu, 1.1185344827586208, 0.5, 1.1772151898734178, 1.1705069124423964, 0.9915641462686088
Brock McGinn, 1.5, 1.2, 1.4210526315789473, 1.4309623430962344, 1.3880037436687955
Jayson Megna, 0.985, 0.3333333333333333, 1.3043478260869565, 0.9791666666666666, 0.9004619565217391
Andrej Sustr, 0.9224376731301939, 0, 1.0350877192982457, 0.9289617486338798, 0.7216217852655799
Frank Vatrano, 2.4852320675105486, 2.6, 2.4835164835164836, 2.393013100436681, 2.4904404128659285
Colton White, 0.875784190715182, 0, 0.965034965034965, 0.9646464646464646, 0.7013664050991529
Troy Terry, 1.9851851851851852, 2.6666666666666665, 1.6296296296296295, 2.0863309352517985, 2.09195310418332
Max Jones, 0.5188679245283019, 0, 0.7, 0.46296296296296297, 0.4204577218728162
Max Comtois, 1.4292682926829268, 1.3333333333333333, 1.4736842105263157, 1.4095238095238096, 1.4114524115165965
Isac Lundestrom, 1.0343137254901962, 1.1666666666666667, 1.024390243902439, 0.9519230769230769, 1.0443234282455947
Lukas Dostal, 31.0, 0, 29.75, 28.5, 22.3125
Simon Benoit, 0.9534883720930233, 0.5, 1.0833333333333333, 0.9333333333333333, 0.8675387596899224
Brett Leason, 1.0459770114942528, 1.0, 0.8, 1.0731707317073171, 0.9797869358003926
Trevor Zegras, 2.352601156069364, 1.6666666666666667, 2.473684210526316, 2.1724137931034484, 2.1663414565914487
Nikita Nesterenko, 1.1588235294117648, 0, 1.2413793103448276, 1.1473684210526316, 0.886892815202306
Mason McTavish, 2.0, 2.25, 1.7692307692307692, 1.7435897435897436, 1.9407051282051282
Mark Stone, 2.160958904109589, 1.9259259259259258, 2.048780487804878, 2.0211267605633805, 2.0391980196009434
Nolan Patrick, 1.4639639639639639, 2.5, 1.3846153846153846, 1.3518518518518519, 1.6751078001078001
