Player, Shots or Saves, Shots or Saves Against Opponent, Shots or Saves in March, Shots or Saves at condition
Cam Talbot, 26.794392523364486, 30.3, 27.9875, 27.205741626794257
Austin Watson, 1.173728813559322, 1.0, 1.0555555555555556, 1.165289256198347
Thomas Chabot, 2.4414893617021276, 3.1666666666666665, 2.180327868852459, 2.1914893617021276
Mathieu Joseph, 1.1756272401433692, 0.5555555555555556, 0.8333333333333334, 1.2014388489208634
Julien Gauthier, 1.1418918918918919, 0.75, 1.1935483870967742, 1.1830985915492958
Alex DeBrincat, 2.8810068649885583, 3.0, 2.7916666666666665, 2.817351598173516
Jakob Chychrun, 2.384816753926702, 1.7142857142857142, 2.361111111111111, 2.4712041884816753
Dylan Gambrell, 0.8558558558558559, 1.25, 0.9787234042553191, 0.8333333333333334
Erik Brannstrom, 1.2881355932203389, 1.6, 1.6071428571428572, 1.1797752808988764
Drake Batherson, 2.2242990654205608, 2.5, 2.5, 2.0588235294117645
Dylan Ferguson, 1.0, 0, 0, 1.0
Mark Kastelic, 1.0289855072463767, 0.0, 1.1428571428571428, 0.8787878787878788
Parker Kelly, 1.1134020618556701, 1.3333333333333333, 1.4, 1.1111111111111112
Brady Tkachuk, 3.658959537572254, 3.5, 3.857142857142857, 3.633720930232558
Mads Sogaard, 24.0, 0, 24.5, 25.666666666666668
Shane Pinto, 1.686046511627907, 2.3333333333333335, 2.4444444444444446, 1.5476190476190477
Jake Sanderson, 1.59375, 3.0, 1.5555555555555556, 1.75
Artem Zub, 0.9583333333333334, 1.0, 0.8648648648648649, 0.963855421686747
Patric Hornqvist, 3.130965593784684, 3.3, 3.3157894736842106, 3.0514541387024607
Givani Smith, 1.0841121495327102, 0.0, 2.0, 1.1
Spencer Knight, 25.45614035087719, 33.0, 25.857142857142858, 24.142857142857142
Eric Staal, 2.975591715976331, 2.4827586206896552, 3.0580912863070537, 2.9566517189835575
Marc Staal, 1.0551470588235294, 1.3076923076923077, 1.0310880829015545, 1.0148975791433892
Radko Gudas, 1.6651718983557549, 1.71875, 1.6864406779661016, 1.5885885885885886
Sergei Bobrovsky, 26.851097178683386, 27.483870967741936, 27.475409836065573, 26.78737541528239
Nick Cousins, 1.5235294117647058, 1.565217391304348, 1.4895833333333333, 1.4210526315789473
Anthony Duclair, 1.891213389121339, 2.0833333333333335, 1.7160493827160495, 1.8362068965517242
Carter Verhaeghe, 2.3070539419087135, 1.9285714285714286, 2.58974358974359, 2.0476190476190474
Aleksander Barkov, 2.6390168970814134, 2.945945945945946, 2.6517857142857144, 2.4049079754601226
Aaron Ekblad, 2.5441176470588234, 2.625, 2.407766990291262, 2.401315789473684
Sam Reinhart, 2.2778702163061566, 2.6153846153846154, 2.4343434343434343, 2.19
Sam Bennett, 2.110091743119266, 1.8125, 2.023529411764706, 1.8654545454545455
Brandon Montour, 2.0952380952380953, 1.75, 2.1707317073170733, 2.131818181818182
Colin White, 0.875784190715182, 0.8461538461538461, 0.965034965034965, 0.9646464646464646
Ryan Lomberg, 1.4792899408284024, 1.8333333333333333, 1.3333333333333333, 1.3411764705882352
Alex Lyon, 23.0, 11.0, 18.0, 19.0625
Matthew Tkachuk, 2.810865191146881, 3.0, 2.864864864864865, 2.744
Josh Mahura, 1.0202702702702702, 1.0, 1.0, 1.0694444444444444
Casey Fitzgerald, 0.8709677419354839, 0.5, 0.7, 1.0
Eetu Luostarinen, 1.2010050251256281, 0.9333333333333333, 1.1111111111111112, 1.1313131313131313
Anton Lundell, 2.016, 3.0, 1.8, 2.103448275862069
Jonathan Toews, 2.5349056603773583, 2.6481481481481484, 2.554913294797688, 2.429657794676806
Reese Johnson, 0.7840909090909091, 0.0, 1.0, 0.8666666666666667
Anton Khudobin, 25.173745173745175, 22.428571428571427, 24.654545454545456, 25.763513513513512
Alex Stalock, 23.808139534883722, 17.625, 24.03448275862069, 24.87912087912088
Tyler Johnson, 2.0531914893617023, 1.588235294117647, 1.9166666666666667, 2.103343465045593
Jarred Tinordi, 0.7006802721088435, 1.25, 0.7073170731707317, 0.6582278481012658
Petr Mrazek, 25.125, 26.125, 24.783333333333335, 25.98235294117647
Colin Blackwell, 1.2041884816753927, 1.3333333333333333, 1.25, 1.16
Connor Murphy, 1.4175824175824177, 0, 2.0, 1.2105263157894737
Jujhar Khaira, 1.0584615384615386, 0.6363636363636364, 1.0188679245283019, 0.9691358024691358
Andreas Athanasiou, 2.1838565022421523, 1.8235294117647058, 2.130434782608696, 2.269911504424779
Buddy Robinson, 1.0701754385964912, 0.0, 1.0, 1.0588235294117647
Jason Dickinson, 1.2385057471264367, 2.1538461538461537, 1.3387096774193548, 1.1929824561403508
Seth Jones, 2.199442119944212, 2.4347826086956523, 2.0737704918032787, 2.019718309859155
Andreas Englund, 0.5540540540540541, 0, 0.375, 0.5945945945945946
Anders Bjork, 0.9814814814814815, 1.0, 1.1176470588235294, 0.8761904761904762
Caleb Jones, 1.0245098039215685, 0.5, 0.8235294117647058, 1.0
Austin Wagner, 1.5087719298245614, 1.1666666666666667, 1.32, 1.6666666666666667
Joey Anderson, 2.4594594594594597, 2.1025641025641026, 2.4031007751937983, 2.423940149625935
Boris Katchouk, 0.9615384615384616, 1.0, 1.6666666666666667, 0.9622641509433962
Taylor Raddysh, 1.4965034965034965, 1.25, 2.0, 1.4166666666666667
Nikita Zaitsev, 1.023041474654378, 1.5714285714285714, 1.12987012987013, 1.0275229357798166
MacKenzie Entwistle, 0.7017543859649122, 1.0, 0.75, 0.6481481481481481
Ian Mitchell, 0.618421052631579, 1.0, 0.35714285714285715, 0.5853658536585366
Cole Guttman, 1.8571428571428572, 0, 1.5, 1.5555555555555556
Philipp Kurashev, 1.4126984126984128, 0.6666666666666666, 1.1515151515151516, 1.2197802197802199
Lukas Reichel, 1.5416666666666667, 2.0, 1.5555555555555556, 1.2857142857142858
Mike Hardman, 0.65625, 0, 1.3333333333333333, 0.625
Markus Nutivaara, 1.221818181818182, 1.25, 1.2093023255813953, 1.1029411764705883
Luke Kunin, 1.7801418439716312, 2.4285714285714284, 1.8055555555555556, 1.7426470588235294
Jonah Gadjovich, 0.8607594936708861, 1.6, 1.2, 0.7948717948717948
Marc-Edouard Vlasic, 1.3032520325203252, 1.2372881355932204, 1.2844036697247707, 1.3565640194489466
James Reimer, 26.71794871794872, 27.9375, 26.402173913043477, 26.60655737704918
Logan Couture, 2.7475409836065574, 3.1951219512195124, 2.723756906077348, 2.6986899563318776
Erik Karlsson, 2.801762114537445, 2.6818181818181817, 2.980392156862745, 2.6784140969162995
Andrew Agozzino, 0.6170212765957447, 0.0, 0.8461538461538461, 0.6
Tomas Hertl, 2.2806748466257667, 2.206896551724138, 2.3454545454545452, 2.212574850299401
Derrick Pouliot, 1.091324200913242, 1.1111111111111112, 1.2448979591836735, 1.128440366972477
Matt Benning, 1.0737327188940091, 1.0, 1.0547945205479452, 1.0372093023255815
Andreas Johnsson, 1.6395348837209303, 1.5, 1.5254237288135593, 1.5080645161290323
Kaapo Kahkonen, 26.855670103092784, 32.0, 28.294117647058822, 28.98
Oskar Lindblom, 1.5830815709969788, 1.8333333333333333, 1.6029411764705883, 1.5527950310559007
Kevin Labanc, 1.9095238095238096, 1.7058823529411764, 2.0, 1.8708133971291867
Evgeny Svechnikov, 1.1144578313253013, 0.6666666666666666, 0.8863636363636364, 1.2839506172839505
Steven Lorentz, 1.1555555555555554, 2.0, 1.2058823529411764, 1.1704545454545454
Noah Gregor, 2.066265060240964, 2.4, 1.84, 2.024390243902439
Jacob MacDonald, 0.75, 0, 0, 1.0
Mario Ferraro, 0.95, 0.6666666666666666, 1.2142857142857142, 0.9152542372881356
Fabian Zetterlund, 1.9855072463768115, 2.0, 2.0, 2.1470588235294117
Martin Kaut, 0.9607843137254902, 2.0, 1.25, 0.8076923076923077
Nico Sturm, 1.4381443298969072, 0.8, 1.394736842105263, 1.4742268041237114
Nikolai Knyzhov, 0.8636363636363636, 0, 0.6296296296296297, 0.8125
Michael Stone, 1.5854545454545454, 1.28125, 1.684782608695652, 1.5035971223021583
Trevor Lewis, 1.7034090909090909, 1.0, 1.6045197740112995, 1.7551487414187643
Milan Lucic, 1.5395869191049913, 1.3235294117647058, 1.5178571428571428, 1.5034129692832765
Mikael Backlund, 2.411830357142857, 1.95, 2.5301204819277108, 2.3796909492273732
Nazem Kadri, 2.6959208899876392, 2.5416666666666665, 2.7253521126760565, 2.608272506082725
Chris Tanev, 0.8342696629213483, 0.8125, 0.8931297709923665, 0.7871148459383753
Tyler Toffoli, 2.7420249653259363, 3.3333333333333335, 2.6, 2.714681440443213
Blake Coleman, 2.4026548672566372, 2.8, 1.9213483146067416, 2.502222222222222
Jonathan Huberdeau, 2.2804878048780486, 2.8823529411764706, 2.4895104895104896, 2.0467032967032965
MacKenzie Weegar, 1.7253333333333334, 0.875, 1.7837837837837838, 1.6839378238341969
Elias Lindholm, 2.1723666210670314, 3.0, 1.9558823529411764, 2.0901639344262297
Nikita Zadorov, 1.1801801801801801, 0.9444444444444444, 1.3571428571428572, 1.2014652014652014
Nick Ritchie, 1.7234042553191489, 1.75, 1.8372093023255813, 1.7685950413223142
Andrew Mangiapane, 1.8575757575757577, 1.0909090909090908, 1.5593220338983051, 1.903030303030303
Noah Hanifin, 1.8293515358361774, 1.3888888888888888, 1.8640776699029127, 1.7966101694915255
Rasmus Andersson, 1.7561643835616438, 1.3571428571428572, 1.6307692307692307, 1.8087431693989071
Dan Vladar, 23.807692307692307, 28.0, 27.666666666666668, 25.90909090909091
Dennis Gilbert, 0.5581395348837209, 0.0, 0.0, 0.6451612903225806
Dillon Dube, 1.6074074074074074, 1.7142857142857142, 1.875, 1.4420289855072463
Troy Stecher, 1.3621495327102804, 1.1333333333333333, 1.4155844155844155, 1.5089285714285714
Adam Ruzicka, 1.3243243243243243, 1.0, 1.1666666666666667, 1.375
Jakob Pelletier, 2.0, 0, 2.2857142857142856, 1.8181818181818181
Walker Duehr, 1.4444444444444444, 0, 1.4, 1.3333333333333333

